Player,UID,GK,DRL,DC,WBRL,DM,MRL,MC,AMRL,AMC,SC
Ryan Johansson,90086790.0,11.984615384615385,12.108433734939757,11.964646464646462,12.246913580246911,12.234042553191488,12.148809523809524,12.288659793814432,12.148936170212766,12.191489361702127,11.741071428571427
Sebastián Cabrera,75036622.0,13.130769230769232,12.7289156626506,12.45959595959596,12.740740740740737,12.632978723404255,12.625000000000002,12.597938144329898,12.595744680851062,12.48404255319149,11.875
Gabriel Torres,2000438016.0,12.723076923076924,11.879518072289157,12.353535353535351,11.358024691358024,11.510638297872342,10.738095238095237,10.896907216494846,10.819148936170212,10.765957446808509,10.857142857142858
John McGinn,61043070.0,12.423076923076923,12.536144578313253,12.070707070707073,12.709876543209877,12.962765957446805,12.827380952380949,13.190721649484537,12.707446808510637,13.031914893617017,12.299107142857142
Rodrigo Zalazar,67271371.0,11.853846153846156,11.765060240963853,11.373737373737374,11.89506172839506,11.664893617021276,11.946428571428568,12.015463917525773,11.898936170212767,12.0,11.620535714285715
Ifeanyi Mathew,53141633.0,12.23076923076923,12.265060240963857,11.5,12.462962962962964,12.51063829787234,12.583333333333334,12.891752577319586,12.500000000000002,12.840425531914896,12.089285714285715
Amarildo Gojani,2000505067.0,11.446153846153845,11.722891566265059,10.94949494949495,12.246913580246913,11.882978723404259,12.749999999999998,12.618556701030927,12.851063829787236,13.01063829787234,12.714285714285714
Michel Vlap,215665.0,11.06923076923077,10.590361445783133,10.267676767676768,10.734567901234566,10.659574468085102,11.08333333333333,11.247422680412372,10.957446808510639,11.324468085106382,11.357142857142856
Che Nunnely,37055838.0,12.0,11.445783132530124,10.35858585858586,11.907407407407408,11.175531914893618,12.416666666666666,11.695876288659795,12.622340425531915,12.287234042553193,12.013392857142858
Àlex Collado,67246435.0,11.753846153846153,11.409638554216867,10.333333333333332,11.783950617283951,11.313829787234042,12.232142857142856,11.829896907216494,12.324468085106384,12.340425531914894,11.660714285714285
Óscar Clemente,67259874.0,12.438461538461539,12.265060240963855,11.732323232323232,12.388888888888891,12.4468085106383,12.583333333333334,12.773195876288657,12.574468085106382,12.792553191489361,12.294642857142858
Nils Mortimer,67265795.0,11.738461538461536,11.096385542168674,10.439393939393938,11.475308641975309,10.914893617021274,11.934523809523808,11.391752577319588,12.148936170212766,12.03723404255319,12.374999999999998
Miguel,2000192899.0,12.4,11.945783132530119,10.757575757575758,12.419753086419755,11.563829787234042,12.583333333333334,12.335051546391757,12.829787234042554,12.835106382978724,12.040178571428571
Gonzalo Maroni,14137723.0,10.7,10.578313253012048,9.565656565656568,11.080246913580249,10.76063829787234,11.54761904761905,11.335051546391751,11.606382978723405,11.632978723404257,11.147321428571427
Olaus Skarsem,89051875.0,10.369230769230768,10.10843373493976,9.045454545454547,10.537037037037038,10.191489361702128,11.005952380952381,10.814432989690722,11.127659574468083,11.249999999999998,10.633928571428568
Freddy Vargas,86061304.0,12.253846153846153,11.89156626506024,11.146464646464645,12.203703703703704,11.840425531914894,12.476190476190474,12.216494845360826,12.47872340425532,12.430851063829788,11.973214285714285
Gianluca Bellucci,2000508898.0,11.276923076923076,11.602409638554217,11.08080808080808,11.950617283950617,11.680851063829788,12.059523809523814,11.88659793814433,12.138297872340425,12.063829787234043,11.723214285714285
Javier Pascua,2000573866.0,10.999999999999998,10.759036144578312,9.83838383838384,11.203703703703704,10.750000000000002,11.55952380952381,11.391752577319586,11.68617021276596,11.877659574468087,11.611607142857142
Cheick Ibra Koné,2000631747.0,9.807692307692307,10.018072289156626,9.08080808080808,10.499999999999998,9.957446808510639,10.851190476190473,10.391752577319586,11.19148936170213,10.851063829787234,10.316964285714286
Ángel Cabello,2000438822.0,12.73076923076923,12.445783132530119,12.07070707070707,12.709876543209875,12.356382978723405,13.059523809523807,13.02577319587629,13.106382978723403,13.239361702127656,13.245535714285714
Fran López,67279609.0,12.046153846153848,11.80722891566265,11.398989898989898,12.01851851851852,11.930851063829788,12.357142857142856,12.252577319587628,12.505319148936172,12.563829787234045,12.611607142857144
Álvaro Santamaría,67298126.0,11.653846153846155,11.271084337349397,11.025252525252524,11.432098765432098,10.898936170212766,11.553571428571429,11.268041237113403,11.755319148936168,11.632978723404255,12.11607142857143
