Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Tackling,Team
Junior Esparragoza,2000179937.0,13.0,11.833333333333334,9.0,11.5,6.75,12.666666666666666,7.125,12.0,11.5,7.0,12.0,12.5,11.6,12.333333333333334,12.625,13.166666666666666,8.75,8.0,13.0,10.5,albacete
Francisco Jesús Carbonell,2000440196.0,9.0,15.0,13.0,12.0,14.0,14.833333333333334,11.875,16.25,12.0,13.0,13.5,11.25,15.3,11.5,13.875,15.166666666666666,12.75,13.166666666666666,12.25,11.5,albacete
Jan Oblak,64016316.0,13.0,11.333333333333334,3.0,16.5,12.0,15.0,11.75,14.5,16.5,7.25,16.5,12.25,13.2,11.666666666666666,8.25,14.0,9.0,15.0,10.5,9.5,amadrd
Marc Jurado,2000032704.0,10.0,12.0,9.0,13.0,14.5,13.666666666666666,13.25,12.5,13.0,14.0,13.5,11.25,12.4,12.666666666666666,16.0,13.333333333333334,12.5,14.0,13.5,12.5,amadrd
Nehuén Pérez,14181374.0,14.0,15.0,13.0,15.5,11.0,11.333333333333334,11.5,13.5,15.5,10.5,16.0,15.25,12.4,15.666666666666666,15.75,14.666666666666666,12.0,13.0,14.0,15.5,amadrd
Malang Sarr,48036830.0,13.0,13.0,14.0,14.5,14.0,13.0,13.75,13.5,14.5,12.5,15.5,14.25,13.0,14.333333333333334,15.75,13.333333333333334,13.5,14.333333333333334,15.5,14.5,amadrd
Juan Manuel,2000510085.0,6.0,13.0,9.0,12.0,18.0,14.0,13.25,15.0,12.0,14.5,14.0,12.75,13.4,12.0,16.0,14.666666666666666,12.0,13.666666666666666,15.0,11.5,amadrd
Simone Panada,43425634.0,11.0,15.0,10.0,13.5,13.5,15.0,12.75,13.5,13.5,13.0,13.0,12.25,14.8,13.0,14.75,14.333333333333334,12.5,13.666666666666666,14.5,12.5,amadrd
Pierre Dwomoh,2000006277.0,16.0,13.333333333333334,12.0,12.0,16.5,15.333333333333334,15.25,13.0,12.0,16.0,14.0,12.75,14.2,11.0,14.5,13.666666666666666,15.5,16.0,11.5,11.5,amadrd
0,62127037.0,16.0,16.0,16.0,12.5,16.0,15.666666666666666,13.75,14.5,12.5,14.5,12.0,15.5,15.8,11.333333333333334,13.25,15.0,15.0,15.0,15.5,12.5,amadrd
Nikola Stanković,2000211075.0,13.5,12.5,9.5,11.25,14.5,12.666666666666666,15.125,12.25,11.25,15.0,12.75,11.75,12.5,9.666666666666666,17.25,12.5,14.5,16.0,14.25,12.5,amadrd
João Félix,83169822.0,7.0,14.666666666666666,11.0,11.5,17.0,17.333333333333332,16.0,14.0,11.5,17.5,15.5,13.25,16.0,9.333333333333334,13.75,14.666666666666666,18.0,17.0,12.5,11.5,amadrd
Lorenzo Granelli,2000437491.0,11.0,13.333333333333334,13.0,13.5,16.0,16.0,13.75,13.5,13.5,16.0,14.0,12.25,14.2,11.333333333333334,16.25,14.666666666666666,15.5,15.0,16.5,10.5,amadrd
Matteo Godfroid,18114989.0,17.0,10.666666666666666,9.0,12.75,9.5,8.0,9.25,10.25,12.75,5.25,13.25,8.5,8.8,9.166666666666666,12.25,10.833333333333334,8.25,11.666666666666666,11.75,7.75,amadrd
Gonzalo Sánchez,2000416515.0,7.0,14.666666666666666,12.0,14.0,14.5,12.666666666666666,11.25,16.5,14.0,11.5,14.5,12.5,13.6,13.333333333333334,17.25,15.666666666666666,13.5,12.666666666666666,13.5,13.0,amadrd
Manoel Azambuja,2000410625.0,10.0,15.5,12.0,14.0,17.0,18.166666666666668,15.5,16.0,14.0,18.0,15.0,11.75,16.9,12.666666666666666,16.375,16.166666666666668,17.0,16.0,14.5,13.5,amadrd
Oğuz Civelek,2000232509.0,14.0,12.333333333333334,13.0,14.0,17.0,13.5,14.375,13.0,14.0,15.0,13.25,12.875,13.1,11.166666666666666,16.75,12.666666666666666,17.0,15.666666666666666,16.5,11.0,amadrd
Thomas Lemar,85093001.0,6.0,13.666666666666666,6.0,12.0,17.0,14.0,16.25,13.0,12.0,16.0,13.5,12.25,14.0,10.333333333333334,14.0,13.0,14.0,16.333333333333332,10.0,10.5,amadrd
José Giménez,78060464.0,12.0,14.333333333333334,15.0,16.0,12.5,13.333333333333334,13.0,15.5,16.0,10.5,16.0,15.5,13.4,15.666666666666666,10.75,15.666666666666666,13.0,13.666666666666666,11.5,16.0,amadrd
Marcos Llorente,67196198.0,10.0,13.5,11.0,14.0,13.5,14.0,13.375,15.0,14.0,11.75,14.5,14.5,13.8,13.833333333333334,11.25,14.5,12.5,14.5,13.25,14.25,amadrd
Dimo Krastev,22081455.0,18.0,13.333333333333334,13.0,14.25,11.5,13.666666666666666,11.75,12.5,14.25,11.0,13.0,11.625,13.4,13.833333333333334,13.5,13.0,12.5,13.0,15.25,14.5,amadrd
Frank Onyeka,27129125.0,13.0,13.333333333333334,11.0,14.75,12.5,12.333333333333334,12.25,13.5,14.75,11.0,14.5,16.375,12.8,13.833333333333334,16.0,13.333333333333334,14.5,13.666666666666666,13.75,15.0,amadrd
Lamine Silva,2000438826.0,16.0,15.0,9.5,13.5,10.25,12.333333333333334,9.75,14.5,13.5,11.0,12.0,14.75,12.9,13.333333333333334,15.125,15.5,9.25,11.833333333333334,15.5,12.5,amadrd
0,2000495264.0,15.0,10.0,11.0,8.5,14.0,11.0,12.25,10.5,8.5,14.0,9.0,11.75,10.6,6.666666666666667,17.25,10.333333333333334,9.5,11.666666666666666,15.0,7.0,amadrd
Alexander Villarreal,2000499325.0,8.0,12.166666666666666,6.0,8.0,14.0,13.0,12.375,14.0,8.0,13.75,8.5,11.75,13.0,8.166666666666666,15.75,12.833333333333334,11.5,13.166666666666666,14.25,7.25,amadrd
0,35017428.0,16.0,14.333333333333334,7.0,15.5,13.5,11.666666666666666,12.75,13.5,15.5,8.0,16.5,14.25,12.2,11.333333333333334,9.25,14.666666666666666,9.5,16.333333333333332,12.5,9.5,barc
Noël Roux,2000188122.0,6.0,13.166666666666666,9.0,12.0,13.5,14.0,11.75,13.0,12.0,12.5,13.0,12.5,13.5,12.0,17.75,13.333333333333334,11.0,11.666666666666666,15.5,12.5,barc
Ronald Araújo,78085068.0,17.0,14.333333333333334,16.0,15.5,13.5,12.666666666666666,11.75,14.0,15.5,11.5,15.5,13.5,13.0,15.333333333333334,13.5,14.666666666666666,10.5,14.0,14.0,15.5,barc
Alessandro Bastoni,43252460.0,17.0,14.333333333333334,15.0,15.5,13.0,14.0,13.0,16.0,15.5,11.5,15.5,14.0,14.0,15.333333333333334,15.0,15.666666666666666,13.5,14.333333333333334,15.5,15.0,barc
Juan Vela,2000489085.0,16.0,12.5,15.0,14.25,11.25,12.0,11.25,13.25,14.25,9.0,15.25,12.5,12.0,14.166666666666666,15.25,13.333333333333334,13.0,12.166666666666666,15.0,15.25,barc
Florentino Luís,83169817.0,14.0,16.0,11.0,16.5,13.5,14.666666666666666,12.75,16.0,16.5,12.5,17.0,14.5,14.8,15.666666666666666,13.75,16.666666666666668,14.0,14.333333333333334,14.0,16.5,barc
Vítor Ferreira,83174762.0,4.0,16.333333333333332,8.0,15.5,16.5,15.0,15.0,15.5,15.5,16.0,15.5,14.0,15.6,14.333333333333334,15.75,15.666666666666666,16.5,16.666666666666668,13.5,14.0,barc
Jonay Morán,2000194461.0,9.0,15.0,13.0,13.0,16.0,14.666666666666666,14.25,14.0,13.0,14.0,12.5,12.75,14.8,13.666666666666666,15.25,14.333333333333334,15.5,15.0,14.0,11.5,barc
Péricles,2000410450.0,13.0,13.666666666666666,10.0,10.5,15.0,14.333333333333334,13.0,13.5,10.5,16.0,11.5,10.5,13.8,7.333333333333333,16.5,14.0,14.0,14.0,13.5,10.5,barc
Pierre Fournier,2000435814.0,7.0,12.666666666666666,13.0,12.5,17.5,14.333333333333334,14.25,12.5,12.5,16.0,13.5,11.0,13.6,11.0,16.5,12.666666666666666,14.5,15.333333333333334,12.5,10.0,barc
Radovan Drakulić,2000211170.0,15.0,14.0,17.0,14.0,16.0,14.666666666666666,13.75,13.5,14.0,16.0,15.0,11.75,14.0,11.0,16.75,14.333333333333334,16.0,15.333333333333334,18.5,12.0,barc
Diego Laínez,51063318.0,5.0,14.0,7.0,11.5,15.0,14.666666666666666,14.75,12.5,11.5,16.5,15.0,13.5,14.2,9.333333333333334,16.25,13.333333333333334,16.0,15.0,13.0,11.0,barc
Pau Torres,67217522.0,17.0,13.0,16.0,14.5,13.0,12.0,11.5,13.5,14.5,11.0,14.5,13.25,11.8,15.0,11.5,14.333333333333334,9.0,12.666666666666666,11.0,14.0,barc
Ilaix Moriba,67279753.0,15.0,14.666666666666666,12.0,13.5,17.0,16.333333333333332,14.25,14.0,13.5,16.5,12.75,13.75,15.6,12.833333333333334,15.75,14.333333333333334,13.5,15.666666666666666,14.5,13.0,barc
Phil Foden,28108494.0,6.0,15.666666666666666,10.0,12.5,17.5,16.0,15.5,15.0,12.5,17.0,15.5,12.25,16.0,11.666666666666666,16.5,15.0,16.5,16.333333333333332,13.5,12.0,barc
Benoît Badiashile,49038942.0,18.0,12.666666666666666,16.0,14.0,13.0,13.0,11.75,13.0,14.0,11.75,14.0,13.125,12.6,14.0,15.0,13.333333333333334,11.25,13.666666666666666,16.25,14.5,barc
Harry Kane,28049320.0,11.0,17.333333333333332,13.0,15.0,15.5,15.666666666666666,17.0,16.5,15.0,13.0,16.5,16.0,16.4,13.333333333333334,9.75,16.666666666666668,17.5,17.333333333333332,11.0,15.0,barc
Gabriel Jesus,19220266.0,9.0,14.0,13.0,11.5,16.0,14.333333333333334,14.25,13.5,11.5,15.5,14.5,13.5,14.2,10.0,14.75,13.666666666666666,15.5,15.666666666666666,12.5,11.0,barc
Rodrygo,19306929.0,8.0,9.666666666666666,11.0,10.0,16.75,14.0,14.375,12.5,10.0,16.25,13.25,11.0,12.0,8.5,15.25,12.0,13.5,15.0,14.5,9.25,barc
Dejan Kulusevski,43295814.0,13.0,16.0,9.0,13.0,16.5,16.333333333333332,16.0,14.5,13.0,16.5,14.5,14.0,16.0,11.333333333333334,15.5,15.333333333333334,15.0,16.333333333333332,15.0,12.0,barc
Rayan Cherki,49056279.0,9.0,13.666666666666666,9.0,13.0,17.0,14.333333333333334,15.5,13.0,13.0,17.5,14.0,10.0,14.2,10.666666666666666,15.5,13.0,16.0,16.0,15.5,10.5,barc
Unai Simón,67200923.0,15.0,14.0,12.0,16.0,13.0,10.666666666666666,11.0,13.5,16.0,8.0,15.0,11.25,11.8,11.333333333333334,12.25,14.0,8.5,14.0,10.0,8.5,barc
Sergio Reguilón,67211900.0,7.0,14.166666666666666,11.0,13.0,13.25,14.0,13.125,14.0,13.0,13.0,13.5,14.75,13.8,13.0,14.375,14.5,15.25,13.0,12.5,13.0,barc
Tomás Esteves,83228786.0,15.0,13.333333333333334,9.0,14.5,13.5,13.333333333333334,13.375,13.5,14.5,13.5,15.0,11.25,13.4,14.0,15.75,13.333333333333334,15.75,14.0,13.5,13.5,barc
Sergi Ruiz,2000155987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,barc
Franck Lacroix,2000192663.0,15.0,12.166666666666666,10.0,10.5,16.25,15.0,11.875,11.5,10.5,17.5,11.5,9.75,13.2,9.333333333333334,17.125,12.833333333333334,14.25,13.0,15.0,9.25,barc
Gennady Korshunov,2000238109.0,13.0,10.833333333333334,14.0,13.0,15.75,13.333333333333334,13.75,10.25,13.0,14.5,12.25,11.875,12.0,11.333333333333334,15.375,11.0,17.0,15.333333333333334,16.0,11.25,barc
Joan Planchart,2000509911.0,8.0,15.666666666666666,10.0,14.0,13.5,14.333333333333334,11.5,16.0,14.0,10.75,13.0,17.875,14.8,14.666666666666666,16.875,16.0,12.25,13.333333333333334,17.25,13.0,barc
Diego Aizpurua,2000193388.0,13.0,10.333333333333334,1.0,13.0,10.5,10.666666666666666,9.5,12.0,13.0,7.25,13.0,10.25,10.0,9.333333333333334,13.5,12.333333333333334,6.25,12.0,13.5,6.5,bilbao
Asier Grande,2000048078.0,7.0,13.0,10.0,12.5,11.75,13.666666666666666,11.625,13.75,12.5,12.25,13.0,12.75,13.2,11.666666666666666,15.25,13.833333333333334,10.0,12.5,12.0,13.0,bilbao
Unai Núñez,67214595.0,14.0,12.333333333333334,13.0,13.5,11.0,11.666666666666666,10.0,15.0,13.5,8.25,13.5,14.125,11.8,14.333333333333334,12.5,14.333333333333334,9.75,11.666666666666666,12.75,14.0,bilbao
Josema,2000682315.0,12.0,15.0,11.0,11.75,14.0,13.833333333333334,11.125,16.5,11.75,12.5,12.0,13.5,14.3,11.833333333333334,15.0,16.0,10.75,12.166666666666666,15.0,11.75,bilbao
Oier López,67277836.0,10.0,12.5,11.0,11.5,10.75,13.333333333333334,9.375,13.5,11.5,12.0,12.0,12.0,12.6,12.0,14.375,13.833333333333334,10.75,10.333333333333334,11.5,13.0,bilbao
Unai Vencedor,67260207.0,7.0,14.666666666666666,10.0,14.25,15.0,13.166666666666666,13.375,13.25,14.25,13.0,13.75,12.625,13.5,13.833333333333334,15.25,14.166666666666666,11.75,14.833333333333334,15.0,13.25,bilbao
Íñigo Herrera,2000510687.0,10.0,11.666666666666666,9.0,9.5,14.0,9.666666666666666,14.0,10.5,9.5,14.5,11.0,12.5,10.4,9.0,16.75,11.0,12.0,14.0,13.5,10.5,bilbao
Mikel Garai,2000438623.0,12.0,13.333333333333334,12.0,11.75,17.0,15.5,14.625,13.5,11.75,16.5,13.0,10.625,13.9,11.0,14.25,14.666666666666666,16.75,15.833333333333334,15.0,11.25,bilbao
Fran Alonso,2000570282.0,13.0,11.833333333333334,14.0,10.25,14.5,11.833333333333334,13.75,12.0,10.25,14.5,12.0,12.75,12.1,8.833333333333334,15.5,11.5,12.5,15.0,12.0,9.5,bilbao
Carlos Bidaurrázaga,2000573859.0,11.0,12.333333333333334,9.0,13.0,14.0,13.0,13.5,12.5,13.0,13.0,13.5,13.25,12.2,12.0,15.5,13.333333333333334,17.5,13.666666666666666,12.5,13.0,bilbao
Romain Bertrand,2000438620.0,16.0,13.833333333333334,13.0,14.75,16.0,14.5,13.25,14.5,14.75,15.0,12.5,11.875,14.3,12.833333333333334,14.5,14.166666666666666,15.5,15.0,16.75,11.0,bilbao
Yeray,67192475.0,12.0,12.333333333333334,14.0,14.5,12.0,12.333333333333334,12.75,13.5,14.5,9.25,15.0,14.875,11.8,14.666666666666666,11.75,14.0,9.75,13.333333333333334,10.75,14.0,bilbao
Oihan Sancet,67260204.0,15.0,14.0,12.0,14.0,14.5,15.0,13.0,13.0,14.0,13.0,13.75,11.75,14.6,12.5,14.0,13.333333333333334,16.0,14.666666666666666,13.0,11.5,bilbao
Ander Guevara,67246381.0,12.0,14.0,10.5,12.5,14.75,12.666666666666666,12.25,13.5,12.5,14.0,13.0,13.75,13.1,13.333333333333334,11.375,13.833333333333334,11.25,14.166666666666666,12.0,12.5,bilbao
Javier Arrue,2000438617.0,14.0,10.0,15.0,8.5,15.5,13.0,13.25,10.5,8.5,14.0,8.5,11.0,11.6,6.666666666666667,16.0,10.666666666666666,13.5,14.0,14.5,7.5,bilbao
Javier Karanka,2000193733.0,8.0,12.166666666666666,10.0,9.5,12.75,10.333333333333334,13.5,13.75,9.5,13.0,7.25,11.375,11.8,8.0,14.25,12.0,11.0,13.333333333333334,13.25,9.25,bilbao
Aimar Oroz,67276375.0,5.0,12.166666666666666,7.0,10.5,16.0,14.333333333333334,13.375,13.5,10.5,15.75,12.0,10.0,13.8,9.833333333333334,12.5,12.5,10.5,14.166666666666666,10.75,8.25,bilbao
Jon Magunazelaia,2000438619.0,8.0,15.333333333333334,9.0,10.25,14.25,13.666666666666666,12.5,15.0,10.25,13.0,11.25,11.625,14.5,8.833333333333334,13.375,14.833333333333334,14.5,14.166666666666666,11.5,10.75,bilbao
Íñigo Merino,2000442705.0,14.0,14.0,12.0,12.0,12.0,12.5,10.5,16.25,12.0,9.5,10.75,13.0,13.1,12.333333333333334,11.875,15.5,7.5,10.833333333333334,13.75,10.5,bilbao
Julen Letamendia,2000570277.0,8.0,14.0,10.0,13.0,12.0,15.333333333333334,11.625,14.0,13.0,12.0,14.0,14.75,14.0,13.0,15.0,15.333333333333334,11.0,12.0,14.0,14.5,bilbao
Alfredo Trelles,2000200467.0,11.5,11.666666666666666,1.5,12.5,4.5,9.166666666666666,6.625,14.0,12.5,2.5,10.5,12.875,10.5,9.166666666666666,10.75,12.666666666666666,5.75,7.666666666666667,9.5,5.75,cadiz
