Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Tackling,Team
Fran Alonso,2000570282.0,13.0,11.833333333333334,14.0,10.25,14.5,11.833333333333334,13.75,12.0,10.25,14.5,12.0,12.75,12.1,8.833333333333334,15.5,11.5,12.5,15.0,12.0,9.5,bilbao
Carlos Bidaurrázaga,2000573859.0,11.0,12.333333333333334,9.0,13.0,14.0,13.0,13.5,12.5,13.0,13.0,13.5,13.25,12.2,12.0,15.5,13.333333333333334,17.5,13.666666666666666,12.5,13.0,bilbao
Javier Karanka,2000193733.0,8.0,12.166666666666666,10.0,9.5,12.75,10.333333333333334,13.5,13.75,9.5,13.0,7.25,11.375,11.8,8.0,14.25,12.0,11.0,13.333333333333334,13.25,9.25,bilbao
Luka Jovanović,2000604683.0,7.0,10.333333333333334,8.0,9.0,12.0,11.333333333333334,13.5,9.5,9.0,14.0,10.5,9.25,10.8,8.0,15.0,10.0,10.5,13.0,11.0,9.0,cadiz
Gerardo Gallardo,2000440602.0,5.0,10.166666666666666,8.0,8.5,14.0,12.166666666666666,12.375,9.0,8.5,14.75,11.0,10.125,10.9,7.666666666666667,15.375,10.166666666666666,12.5,13.666666666666666,8.5,9.5,cadiz
Nicolas Pépé,85136376.0,10.0,13.333333333333334,8.0,9.0,14.5,14.5,12.875,11.75,9.0,14.5,11.0,7.5,13.9,7.5,13.375,12.5,15.75,13.166666666666666,9.25,9.5,coruna
Xabier Santamaría,2000202642.0,9.5,10.666666666666666,6.0,11.0,14.25,13.0,12.875,11.5,11.0,12.25,10.75,11.0,11.6,8.0,13.25,12.0,14.0,13.666666666666666,13.0,8.25,coruna
Tasos Chatzigiovanis,36096701.0,6.0,10.5,7.0,7.5,11.0,10.5,11.125,9.0,7.5,10.5,8.5,10.125,10.5,7.666666666666667,13.375,9.5,10.5,10.333333333333334,7.0,7.5,coruna
Matías Cavalleri,75049257.0,5.0,12.333333333333334,8.0,11.0,13.75,13.333333333333334,14.125,13.0,11.0,13.75,12.75,10.25,12.8,8.833333333333334,14.25,13.0,13.5,14.0,11.0,8.25,coruna
Óscar Melendo,67214687.0,6.0,14.333333333333334,7.0,12.0,14.5,14.166666666666666,14.125,13.5,12.0,14.5,12.75,11.125,14.3,9.5,14.5,13.666666666666666,14.5,14.333333333333334,12.0,10.0,espanyol
Francisco Conceição,83261140.0,5.0,10.833333333333334,7.0,11.0,15.25,14.0,14.0,10.25,11.0,15.5,12.25,14.375,12.6,8.666666666666666,13.5,10.666666666666666,13.5,14.333333333333334,11.25,9.25,espanyol
Oier Zarraga,67260201.0,7.0,13.5,14.0,12.75,13.0,13.0,12.25,13.25,12.75,12.0,12.0,14.875,13.3,11.833333333333334,13.625,13.166666666666666,12.5,13.0,12.75,12.25,espanyol
Jorge De Frutos,67231100.0,6.0,12.5,7.0,9.75,11.75,12.666666666666666,12.25,12.25,9.75,12.0,12.75,12.625,12.6,8.5,13.875,12.333333333333334,14.0,12.166666666666666,10.5,10.75,espanyol
Brais Méndez,67199158.0,10.0,13.333333333333334,9.0,11.5,16.0,14.333333333333334,15.125,15.5,11.5,13.5,11.75,10.25,14.2,9.166666666666666,12.25,14.333333333333334,14.5,15.0,9.0,10.25,espanyol
Miguel Menino,83320117.0,9.0,12.666666666666666,11.0,12.25,13.5,13.5,13.875,12.25,12.25,15.0,12.25,12.125,12.7,10.833333333333334,14.25,13.166666666666666,14.25,13.833333333333334,13.0,11.25,espanyol
Félix,2000192673.0,12.0,13.833333333333334,10.0,11.75,14.75,13.333333333333334,12.75,13.25,11.75,13.0,11.75,11.375,13.8,11.833333333333334,12.875,13.0,13.5,13.833333333333334,11.0,12.25,granada
Moussa Djenepo,6601602.0,8.0,9.833333333333334,7.0,10.0,13.25,10.666666666666666,13.0,12.25,10.0,12.5,11.75,12.375,10.8,8.666666666666666,15.0,10.666666666666666,12.0,12.666666666666666,13.75,8.75,granada
Jesse Lingard,28047560.0,5.0,13.666666666666666,3.0,9.0,14.0,13.166666666666666,11.375,14.75,9.0,12.5,12.0,14.0,13.3,7.166666666666667,9.875,14.5,13.75,11.833333333333334,7.25,8.5,granada
Edimilson Fernandes,98030084.0,14.5,11.5,8.0,11.0,14.0,12.5,12.375,12.0,11.0,12.75,11.5,10.25,12.1,11.166666666666666,11.0,11.833333333333334,11.5,12.833333333333334,11.75,11.25,granada
Gil Dias,55082920.0,11.0,11.666666666666666,9.0,10.75,13.0,10.833333333333334,13.75,10.25,10.75,13.5,10.25,12.0,11.1,8.666666666666666,12.625,10.833333333333334,13.5,13.5,11.25,11.25,laspalmas
Ifeanyi Mathew,53141633.0,7.0,13.833333333333334,11.0,13.25,15.0,12.833333333333334,13.5,14.5,13.25,13.25,13.5,12.125,13.7,11.5,12.0,13.5,12.75,14.666666666666666,11.75,12.0,leganes
Che Nunnely,37055838.0,6.0,10.5,9.0,8.25,14.0,12.166666666666666,12.25,11.0,8.25,13.5,11.0,11.375,11.3,7.166666666666667,15.75,11.166666666666666,12.0,12.333333333333334,11.75,8.5,leganes
Àlex Collado,67246435.0,6.0,12.333333333333334,8.0,8.5,15.0,13.5,13.625,12.75,8.5,15.5,12.5,9.75,13.5,7.833333333333333,13.375,11.833333333333334,13.25,14.166666666666666,9.75,10.0,leganes
Freddy Vargas,86061304.0,9.0,12.666666666666666,9.0,11.0,14.0,13.333333333333334,13.375,13.5,11.0,14.0,12.25,12.875,13.2,9.166666666666666,13.75,13.0,12.5,13.333333333333334,13.0,9.5,leganes
Olaus Skarsem,89051875.0,2.0,11.833333333333334,6.0,11.75,13.75,12.0,12.5,10.25,11.75,13.5,13.25,10.125,12.2,9.833333333333334,12.875,10.333333333333334,14.5,14.166666666666666,7.0,11.25,leganes
Nils Mortimer,67265795.0,10.0,10.5,11.0,10.75,12.75,13.666666666666666,12.0,9.25,10.75,14.5,12.75,9.875,11.8,8.166666666666666,14.625,10.666666666666666,15.0,13.166666666666666,12.0,9.75,leganes
Miguel,2000192899.0,9.5,13.833333333333334,7.5,9.0,14.5,13.333333333333334,12.375,14.75,9.0,14.0,9.5,10.25,14.1,7.833333333333333,15.75,13.5,13.25,14.166666666666666,12.75,8.75,leganes
Cheick Ibra Koné,2000631747.0,6.0,10.833333333333334,7.0,7.0,13.5,13.166666666666666,11.0,12.0,7.0,15.25,9.5,8.125,11.9,6.333333333333333,11.75,12.166666666666666,11.25,11.833333333333334,6.0,9.0,leganes
Fabio Blanco,2000034357.0,4.0,11.5,8.0,10.5,16.0,11.333333333333334,14.375,9.25,10.5,14.75,11.25,10.625,11.4,9.0,15.75,10.0,13.5,14.5,12.25,8.75,realhisp
Adrian Molina,2000570287.0,15.0,10.166666666666666,7.0,9.75,14.0,11.833333333333334,13.0,12.5,9.75,13.75,9.0,10.375,11.3,8.833333333333334,15.25,11.5,10.25,13.333333333333334,13.25,11.5,realhisp
Friday Opara,2000442249.0,8.0,11.5,10.0,11.5,11.75,14.333333333333334,10.375,12.0,11.5,11.0,11.0,13.0,12.4,11.666666666666666,13.125,13.166666666666666,8.25,11.666666666666666,12.0,9.5,realhisp
Pedro Porro,67268221.0,7.0,13.666666666666666,10.0,12.0,16.0,15.666666666666666,13.75,13.5,12.0,15.5,12.0,13.5,14.6,11.333333333333334,16.0,14.0,15.0,13.666666666666666,14.0,12.5,rmdrd
Raheem Sterling,28054109.0,6.0,15.666666666666666,11.0,12.0,17.0,16.0,14.5,14.0,12.0,14.5,14.0,13.5,15.4,10.666666666666666,15.5,15.333333333333334,16.5,14.666666666666666,13.0,10.5,rmdrd
Jadon Sancho,28108490.0,11.0,15.333333333333334,7.0,12.25,16.5,15.333333333333334,16.0,13.0,12.25,17.0,13.5,10.5,15.2,9.833333333333334,16.25,14.0,16.0,17.0,11.5,11.25,rmdrd
Ciprian Trandafir,2000189363.0,12.0,11.166666666666666,7.0,14.75,13.5,11.5,13.5,13.5,14.75,13.0,14.0,13.875,11.7,12.5,15.0,12.166666666666666,14.0,14.666666666666666,12.75,13.5,rmdrd
Isaac Guerra,2000439269.0,12.0,13.5,9.0,13.75,15.0,13.333333333333334,13.375,14.5,13.75,13.25,13.5,12.125,13.2,13.833333333333334,13.5,14.5,11.0,14.833333333333334,13.75,14.25,rmdrd
Kai Ocaña,2000194470.0,13.0,11.0,8.0,11.5,14.5,9.0,13.25,12.0,11.5,14.5,11.5,16.25,10.2,10.333333333333334,16.5,11.0,12.0,13.333333333333334,13.5,9.0,rsana
John Bueno,2000419425.0,5.0,14.0,8.0,12.0,17.0,15.666666666666666,14.5,15.0,12.0,15.5,11.5,11.75,15.0,10.666666666666666,16.5,14.666666666666666,15.5,15.0,17.0,11.5,rsana
Felipe,2000510074.0,13.0,11.333333333333334,11.0,10.0,10.5,12.0,11.25,12.0,10.0,13.0,11.5,13.0,11.6,9.333333333333334,14.5,12.0,13.0,11.0,15.0,9.0,rsana
Koldo Valencia,2000663358.0,6.0,9.333333333333334,7.0,9.0,14.0,11.333333333333334,11.5,10.5,9.0,12.5,9.5,14.25,10.6,7.666666666666667,13.5,10.0,10.0,12.0,8.0,10.0,rsana
Isaac Lihadji,49048366.0,6.0,14.666666666666666,9.0,11.5,14.0,13.833333333333334,12.125,13.25,11.5,14.5,12.0,10.5,14.1,10.166666666666666,15.125,13.833333333333334,13.75,12.833333333333334,12.25,9.5,sevilla
Raphinha,19242277.0,6.0,12.333333333333334,9.0,11.5,16.5,14.666666666666666,14.75,12.0,11.5,15.5,13.5,14.0,13.6,10.333333333333334,13.75,12.333333333333334,15.0,15.333333333333334,9.0,13.0,sevilla
Koke,67047092.0,9.0,16.666666666666668,7.5,15.0,15.75,15.0,15.0,16.0,15.0,13.5,16.5,15.0,15.5,14.666666666666666,7.125,16.5,16.25,15.5,9.5,14.5,sevilla
Agustín,2000440745.0,10.0,14.0,9.0,10.75,12.0,11.5,11.75,13.75,10.75,10.5,11.75,12.5,12.9,9.666666666666666,15.625,13.166666666666666,14.0,12.5,13.25,10.75,sevilla
Morten Thorsby,53098756.0,13.5,14.333333333333334,14.5,14.25,11.0,11.333333333333334,12.125,15.0,14.25,9.0,13.75,15.625,13.0,14.0,13.375,14.0,13.5,12.666666666666666,13.75,13.5,vale
Aron Ehlers,2000194937.0,13.0,13.166666666666666,5.0,12.0,15.75,14.0,14.5,15.75,12.0,14.0,12.25,11.875,14.2,10.333333333333334,14.75,14.0,13.5,15.0,14.25,10.25,vale
Malcom,19229435.0,7.0,14.0,8.0,10.0,16.0,15.333333333333334,14.5,12.0,10.0,16.0,12.0,10.25,14.6,7.833333333333333,15.5,13.0,14.5,14.666666666666666,12.5,8.0,vale
Nico Serrano,67295206.0,13.0,13.666666666666666,11.0,7.5,15.5,13.833333333333334,12.375,13.25,7.5,15.5,10.5,9.0,13.7,7.5,15.75,13.5,13.75,13.166666666666666,12.75,11.0,vale
Josema,2000439264.0,15.0,12.666666666666666,8.0,11.5,9.0,10.333333333333334,9.0,15.5,11.5,7.5,12.0,13.5,11.2,12.0,13.75,14.666666666666666,9.5,9.666666666666666,14.0,12.5,vale
Bart Ramselaar,37045888.0,11.0,13.5,10.0,10.0,14.75,14.0,12.625,12.0,10.0,14.5,13.5,11.75,13.4,9.666666666666666,13.625,13.166666666666666,13.75,13.333333333333334,11.0,10.75,vallecano
Yann Karamoh,85144982.0,13.0,10.166666666666666,9.0,11.5,13.25,10.0,13.5,9.75,11.5,13.0,10.75,8.875,10.4,8.5,14.0,9.333333333333334,12.5,13.333333333333334,11.75,8.25,vallecano
Alberto Leon Fernández,2000631656.0,12.0,10.166666666666666,7.0,7.0,11.5,12.166666666666666,9.25,10.0,7.0,12.75,8.5,9.875,11.3,7.0,16.25,10.166666666666666,11.75,9.833333333333334,11.0,9.0,vallecano
Eugenio,2000632614.0,6.0,13.0,9.0,10.5,12.0,13.666666666666666,11.75,15.5,10.5,11.5,9.75,10.5,13.4,9.166666666666666,15.75,14.666666666666666,12.0,11.666666666666666,13.0,8.25,vallecano
Gaizka Larrazabal,67256616.0,11.0,11.833333333333334,8.0,10.5,12.0,13.333333333333334,11.625,12.0,10.5,12.25,11.5,11.5,12.6,9.833333333333334,13.0,12.166666666666666,12.0,11.833333333333334,12.25,8.25,vallecano
Mama Baldé,55070279.0,9.0,12.666666666666666,8.0,8.0,11.5,11.833333333333334,9.875,10.75,8.0,11.5,8.5,12.0,12.1,8.166666666666666,13.125,11.5,11.75,10.166666666666666,10.75,9.0,vallecano
Juan Artola,67260216.0,7.0,12.5,8.0,11.25,11.75,13.333333333333334,11.25,11.75,11.25,12.0,11.25,9.625,12.8,10.5,11.625,12.333333333333334,14.0,11.5,8.5,12.75,vallecano
Gorka Alarcón,2000194477.0,15.0,10.0,7.0,10.25,14.0,11.166666666666666,13.625,10.75,10.25,14.5,10.75,11.875,10.9,8.5,15.75,10.166666666666666,13.75,13.833333333333334,14.0,9.75,vigo
Dawid Kownacki,96059679.0,13.0,12.833333333333334,12.0,9.75,12.0,12.333333333333334,12.0,13.25,9.75,11.0,13.0,14.625,12.7,8.833333333333334,13.875,12.833333333333334,14.0,12.666666666666666,12.75,10.75,vigo
Reiss Nelson,28107919.0,6.0,10.5,5.0,9.5,14.5,13.0,12.125,11.0,9.5,14.75,10.5,12.0,12.0,8.833333333333334,14.5,10.833333333333334,11.5,12.5,10.75,8.75,vigo
Nino,2000511282.0,15.0,14.333333333333334,8.0,9.75,14.25,11.333333333333334,13.25,14.5,9.75,13.0,12.25,10.625,13.3,8.166666666666666,13.125,13.166666666666666,14.0,13.166666666666666,10.5,11.25,vigo
Samuel Chukwueze,67269484.0,6.0,12.666666666666666,13.0,12.25,17.5,14.0,16.25,12.0,12.25,18.0,13.0,12.75,13.4,11.166666666666666,15.5,12.333333333333334,13.5,16.666666666666668,12.0,11.5,villareal
Javi Ontiveros,67211745.0,4.0,13.0,6.0,11.5,15.5,13.333333333333334,15.5,11.5,11.5,16.0,14.0,11.0,13.4,10.666666666666666,15.25,11.666666666666666,14.5,15.333333333333334,11.0,11.5,villareal
Gianfranco Giuffrè,2000272929.0,15.0,10.833333333333334,7.0,11.5,15.25,10.666666666666666,14.5,12.75,11.5,15.5,11.25,11.125,11.2,9.333333333333334,14.75,11.333333333333334,13.0,14.666666666666666,14.25,10.25,villareal
Francisco Conceição,83261140.0,5.0,10.833333333333334,7.0,11.0,15.25,14.0,14.0,10.25,11.0,15.5,12.25,14.375,12.6,8.666666666666666,13.5,10.666666666666666,13.5,14.333333333333334,11.25,9.25,villareal
Álex,2000509919.0,10.0,14.0,7.0,7.0,11.0,12.166666666666666,9.625,16.75,7.0,13.0,9.5,11.75,13.5,6.5,14.625,14.833333333333334,10.75,9.833333333333334,10.25,7.5,villareal
Andrés Torres,2000628761.0,12.0,13.0,9.0,12.5,18.0,14.333333333333334,15.0,13.0,12.5,15.5,12.0,10.25,14.0,10.666666666666666,14.5,12.666666666666666,14.0,16.333333333333332,13.0,11.0,villareal
Ismaïla Sarr,48042766.0,8.0,11.0,7.0,10.0,13.0,13.0,12.5,10.5,10.0,13.0,12.0,12.75,11.8,9.0,15.0,11.333333333333334,13.0,12.666666666666666,13.0,8.25,zaragoza
Ruben Vargas,98041215.0,8.0,12.833333333333334,11.0,10.5,14.5,13.166666666666666,13.5,12.0,10.5,13.5,11.5,14.5,13.1,9.333333333333334,14.875,12.166666666666666,14.0,13.333333333333334,12.0,11.5,zaragoza
Fernando Silva,2000439540.0,9.0,14.5,11.0,8.5,15.75,16.666666666666668,11.25,15.5,8.5,14.5,10.0,12.25,15.4,7.333333333333333,18.0,15.833333333333334,13.25,11.5,13.5,7.75,zaragoza
Alejandro Balde,67296654.0,8.0,11.5,10.0,10.0,12.75,14.0,11.875,12.0,10.0,14.5,10.5,12.25,12.4,10.333333333333334,14.875,12.833333333333334,11.75,11.666666666666666,12.5,10.0,zaragoza
Malcom,19229435.0,7.0,14.0,8.0,10.0,16.0,15.333333333333334,14.5,12.0,10.0,16.0,12.0,10.25,14.6,7.833333333333333,15.5,13.0,14.5,14.666666666666666,12.5,8.0,zaragoza
Marvin,67277459.0,7.0,10.166666666666666,5.0,8.5,12.0,11.666666666666666,11.375,9.0,8.5,13.25,10.5,9.75,11.0,6.833333333333333,14.0,9.5,9.5,11.5,10.25,8.25,zaragoza
