Player,UID,Defending,Physical,Speed,Vision,Attacking,Technical,Aerial,Mental,Team
Olaus Skarsem,89051875.0,6.33,9.5,13.0,13.17,13.0,13.67,4.0,10.92,leganes
Javier Pascua,2000573866.0,4.67,12.75,14.5,12.0,13.0,12.67,7.0,10.58,leganes
Óscar Clemente,67259874.0,10.5,11.12,13.5,12.67,13.17,13.33,8.5,13.0,leganes
Rodrigo Zalazar,67271371.0,10.0,12.25,11.5,11.67,11.17,12.17,9.25,11.17,leganes
Nils Mortimer,67265795.0,4.33,12.5,14.5,11.5,14.0,14.0,10.5,11.08,leganes
Michel Vlap,215665.0,6.17,9.88,10.5,13.33,13.5,11.67,12.5,12.67,leganes
John McGinn,61043070.0,12.33,12.5,11.5,13.67,12.83,14.17,7.75,13.17,leganes
Miguel,2000192899.0,5.33,14.38,15.75,15.5,10.67,13.67,8.5,11.67,leganes
Gonzalo Maroni,14137723.0,5.33,11.12,12.0,12.5,12.33,13.33,6.0,10.5,leganes
Amarildo Gojani,2000505067.0,6.0,14.25,13.5,13.0,13.33,15.67,9.0,11.33,leganes
Gianluca Bellucci,2000508898.0,10.0,13.0,12.5,10.67,11.0,14.33,8.5,11.67,leganes
Gavi,2000049413.0,6.67,13.75,14.0,14.0,13.0,15.0,8.0,12.33,realhisp
Alfonso Miranda,2000629593.0,10.5,14.25,14.5,12.17,11.5,13.33,7.5,10.67,realhisp
Jose Carlos,2000438639.0,10.67,14.0,15.5,11.83,12.0,15.5,6.5,11.83,realhisp
Martín Martínez,2000439252.0,6.5,12.88,12.5,13.33,12.0,13.5,11.5,11.33,realhisp
Orel Mangala,18087973.0,12.0,14.62,13.75,13.5,11.0,14.0,10.0,13.83,realhisp
Txus Alba,2000048420.0,7.17,11.62,12.5,13.83,12.5,13.33,7.0,12.08,realhisp
Abel Angulo,2000438635.0,12.83,12.12,11.0,12.33,12.0,11.33,9.0,12.83,realhisp
Marc Trives,2000439546.0,7.17,11.12,13.0,11.0,15.5,10.67,12.5,11.33,realhisp
Youri Tielemans,18077264.0,12.33,12.75,12.0,15.67,15.0,15.67,8.5,14.33,rmdrd
Raheem Sterling,28054109.0,9.0,14.25,14.5,14.67,15.33,15.33,8.5,14.33,rmdrd
Jadon Sancho,28108490.0,6.0,13.5,16.0,15.0,15.33,16.67,9.0,12.0,rmdrd
Odsonne Edouard,48036880.0,7.0,13.75,12.5,11.0,15.67,14.33,13.5,11.83,rmdrd
Paweł Brzyski,2000433744.0,10.0,13.75,14.5,12.67,11.67,12.33,14.0,14.5,rsana
Scott Diaz,2000706461.0,9.33,11.0,13.5,11.33,11.0,12.0,11.0,14.0,rsana
Gaetano Oristanio,43425611.0,7.33,14.0,14.5,13.67,13.67,14.67,10.0,12.33,rsana
Ayrton Tallura,2000274550.0,7.0,13.5,13.5,16.0,11.0,17.33,8.5,12.33,rsana
John Bueno,2000419425.0,9.0,17.5,14.0,14.67,14.67,16.33,6.5,12.5,rsana
Koldo Valencia,2000663358.0,7.67,11.0,14.5,11.67,10.67,12.67,6.5,12.0,rsana
Gabriel Martinelli,19351309.0,6.0,13.25,16.0,14.33,13.67,14.67,13.0,14.33,rsana
Mikel Oyarzábal,67220143.0,12.0,14.0,13.5,14.67,15.67,15.33,11.5,14.33,rsana
Isaac Lihadji,49048366.0,8.17,14.12,15.0,13.0,12.33,14.33,7.5,12.67,sevilla
Alvaro,2000510252.0,9.0,15.75,15.0,15.17,12.67,16.17,12.5,13.33,sevilla
Valeri Gavazov,2000215456.0,6.83,11.62,15.0,11.5,11.83,15.0,6.0,9.92,sevilla
Munir,67174735.0,5.17,11.12,11.0,14.0,14.5,14.33,7.5,12.5,sevilla
Lucas Ocampos,14031132.0,4.67,11.38,11.5,13.83,14.33,13.5,12.0,13.42,sevilla
Óliver,67169689.0,8.33,8.88,8.0,14.17,12.0,14.83,5.0,12.58,sevilla
Gonçalo Ramos,83209468.0,6.0,12.75,12.5,14.17,15.0,13.33,14.0,13.25,sevilla
Agustín,2000440745.0,8.17,14.12,15.5,12.5,11.83,11.33,9.5,12.58,sevilla
Orkun Kökçü,37061602.0,6.33,14.25,13.5,13.67,12.67,14.67,7.5,13.17,vale
Damián Ribera,2000193186.0,7.67,13.12,14.5,15.0,13.33,16.0,8.0,13.42,vale
Sérgio Mané,2000507867.0,8.33,13.75,13.5,13.67,12.33,14.67,10.0,13.0,vale
Gabriel Jesus,19220266.0,7.33,13.5,14.5,15.0,15.33,15.33,11.0,13.5,vale
Malcom,19229435.0,4.5,13.5,15.0,14.33,13.33,15.67,7.5,12.33,vale
Nico Serrano,67295206.0,6.5,13.0,15.0,12.67,13.0,15.67,12.0,10.33,vale
Adrian,2000193185.0,7.33,13.62,12.0,14.83,14.0,14.5,6.75,14.08,vale
Pierre Kunde,67211690.0,11.83,13.12,12.0,11.0,12.5,10.33,10.0,12.83,vallecano
Bart Ramselaar,37045888.0,8.83,12.5,13.5,12.67,11.83,14.33,10.5,13.42,vallecano
Roberto,2000440887.0,5.67,14.25,15.5,16.33,16.33,14.0,8.0,11.92,vallecano
Javi Martínez,67249495.0,8.5,12.25,11.0,13.0,11.17,12.67,9.5,12.08,vallecano
Juan Artola,67260216.0,10.0,9.75,13.0,12.17,11.67,12.67,7.5,11.42,vallecano
Julio Villalba,79028819.0,5.17,12.62,12.0,13.33,12.83,12.67,12.0,13.17,vallecano
José Alberto Nieto,2000197171.0,8.17,12.5,12.5,12.67,13.5,15.67,7.5,12.42,vallecano
Laure,2000631655.0,8.83,12.5,11.5,14.33,11.17,15.5,6.5,14.17,vallecano
Gorka Alarcón,2000194477.0,6.0,14.75,15.0,12.67,11.83,14.0,11.0,9.67,vigo
Rodrigo Gogna,2000273938.0,9.17,14.0,12.0,16.0,13.83,16.67,12.0,14.42,vigo
Yago Freitas,2000570843.0,4.33,14.75,16.0,12.67,15.33,14.67,7.0,11.17,vigo
Emil Bohinen,53126104.0,7.83,12.88,13.5,13.83,12.5,13.33,8.5,11.92,vigo
Nino,2000511282.0,6.67,11.75,13.0,15.0,12.33,14.0,11.5,11.67,vigo
John Córdoba,2000416582.0,9.33,15.25,14.0,14.17,10.5,14.5,12.5,11.67,villareal
Javi Ontiveros,67211745.0,8.33,12.5,14.5,14.33,14.67,15.33,5.0,11.67,villareal
Mohamed Cisse,2000509917.0,6.0,13.25,15.0,12.5,16.67,13.33,8.5,11.08,villareal
Faustino,2000438001.0,5.67,15.75,17.0,13.0,17.0,15.33,7.5,11.67,villareal
Yesinguer Vinasco,2000415655.0,5.17,14.12,13.0,13.67,12.83,13.33,12.0,11.33,villareal
Andrés Torres,2000628761.0,8.67,13.75,15.0,14.67,12.33,16.33,10.5,11.5,villareal
Javi Mas,2000511079.0,11.33,13.75,13.25,14.67,12.0,15.33,11.0,13.5,zaragoza
Jorge Cañadas,2000511078.0,6.33,15.0,14.0,12.5,13.33,15.5,13.5,10.83,zaragoza
Dídac,2000437768.0,9.0,13.25,12.5,13.0,12.33,15.33,12.5,14.5,zaragoza
Carles Aleñá,67213011.0,6.5,11.88,12.5,15.67,13.17,14.33,9.0,13.0,zaragoza
Malcom,19229435.0,4.5,13.5,15.0,14.33,13.33,15.67,7.5,12.33,zaragoza
Jesus Carrasco,2000439537.0,4.0,12.25,15.0,12.0,9.67,13.0,9.5,10.0,zaragoza
Vladimir Moldovan,2000570460.0,11.17,13.88,12.0,14.5,11.67,14.17,13.0,12.33,zaragoza
