Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Tackling,Team
Acyr,2000408996.0,8.0,13.833333333333334,11.0,12.0,15.25,13.333333333333334,12.625,17.0,12.0,13.5,14.5,12.5,13.4,12.0,8.625,16.166666666666668,12.25,13.333333333333334,8.5,13.5,coruna
Toni Herrero,67277687.0,11.0,12.666666666666666,10.0,13.5,12.5,13.333333333333334,12.5,12.5,13.5,13.0,13.5,12.75,12.6,13.333333333333334,13.25,13.333333333333334,12.5,12.666666666666666,11.5,13.0,espanyol
Tymoteusz Puchacz,96086694.0,12.0,11.5,11.0,11.25,10.75,11.666666666666666,12.0,12.25,11.25,9.5,11.75,14.25,11.8,10.833333333333334,15.25,11.666666666666666,11.5,11.333333333333334,14.75,11.25,espanyol
Josep,2000513274.0,10.0,11.333333333333334,8.0,11.25,8.5,11.833333333333334,9.625,13.5,11.25,10.5,10.5,12.75,11.5,11.833333333333334,15.5,13.0,10.75,10.166666666666666,15.0,11.25,espanyol
Imanol,67276239.0,10.0,10.833333333333334,11.0,10.75,12.5,12.333333333333334,10.375,14.0,10.75,11.25,10.5,14.375,11.4,12.166666666666666,13.25,13.5,8.0,10.833333333333334,11.25,10.25,laspalmas
Javi Galán,67243881.0,9.0,15.0,6.0,12.75,13.25,14.166666666666666,12.625,14.25,12.75,14.0,13.0,12.875,14.3,12.5,12.75,14.833333333333334,13.25,12.833333333333334,9.5,13.25,laspalmas
Braian Cufré,14131295.0,7.0,13.666666666666666,7.0,12.0,12.5,12.666666666666666,12.125,13.5,12.0,12.25,13.0,13.5,13.2,11.666666666666666,12.625,13.333333333333334,12.75,13.0,10.5,11.0,leganes
Pep Chavarría,67277695.0,10.0,11.666666666666666,8.0,12.5,12.5,10.0,12.5,11.5,12.5,11.0,14.0,9.75,10.8,12.333333333333334,14.0,11.333333333333334,13.5,12.666666666666666,10.5,14.0,leganes
Sebastián Cabrera,75036622.0,9.0,12.0,10.0,11.5,13.75,13.0,12.875,13.5,11.5,11.75,11.25,14.75,12.4,11.666666666666666,13.25,13.333333333333334,9.5,12.666666666666666,12.5,11.0,leganes
Eduardo Sarriegi,2000438820.0,4.0,15.333333333333334,10.0,16.5,9.0,11.5,12.375,16.25,16.5,10.0,14.25,13.125,13.1,15.333333333333334,12.5,15.833333333333334,11.5,12.333333333333334,12.25,13.5,realhisp
Pablo Pérez,2000014927.0,10.0,14.333333333333334,6.0,10.25,12.25,13.833333333333334,10.625,13.25,10.25,13.0,11.5,10.625,13.9,9.833333333333334,14.25,13.833333333333334,11.75,10.5,12.5,8.25,realhisp
Adrian Molina,2000570287.0,15.0,10.166666666666666,7.0,9.75,14.0,11.833333333333334,13.0,12.5,9.75,13.75,9.0,10.375,11.3,8.833333333333334,15.25,11.5,10.25,13.333333333333334,13.25,11.5,realhisp
Kostyantyn Vivcharenko,71113673.0,5.0,11.833333333333334,14.0,12.75,11.5,13.333333333333334,12.125,17.0,12.75,13.25,14.0,12.625,12.8,12.5,14.75,15.166666666666666,12.5,12.5,11.25,12.75,realhisp
Talla Mendy,2000510695.0,8.0,7.833333333333333,3.0,9.25,9.5,10.5,8.5,12.5,9.25,7.75,10.0,14.375,9.5,9.5,14.5,10.833333333333334,7.25,8.666666666666666,12.25,9.0,realhisp
Fabrice Mbassi,2000191910.0,5.0,14.833333333333334,9.0,13.5,15.0,15.666666666666666,13.0,14.5,13.5,14.0,13.0,12.25,14.9,13.333333333333334,15.25,15.333333333333334,10.5,14.333333333333334,16.0,13.5,rmdrd
Angeliño,28095342.0,8.0,14.666666666666666,7.0,13.0,14.0,14.666666666666666,15.25,15.0,13.0,14.0,14.0,12.75,14.6,12.333333333333334,13.5,15.0,14.0,14.666666666666666,11.5,14.0,rmdrd
Brandon Williams,28115834.0,12.0,10.666666666666666,9.0,12.0,12.5,12.333333333333334,12.5,12.5,12.0,13.0,12.5,16.0,11.2,12.0,14.75,12.666666666666666,13.0,12.666666666666666,13.0,12.5,rsana
Pablo,2000572050.0,10.0,12.0,10.0,10.0,14.5,13.0,12.25,11.5,10.0,15.0,11.5,8.75,12.4,9.666666666666666,16.25,12.0,14.0,13.0,14.5,10.5,rsana
Rubén,2000510866.0,12.0,12.833333333333334,9.0,11.0,13.25,12.666666666666666,11.375,14.5,11.0,16.0,12.5,13.5,12.4,11.333333333333334,14.125,14.5,11.75,12.0,14.5,10.5,sevilla
Mads Pedersen,27088224.0,5.0,13.166666666666666,5.0,11.5,12.25,14.666666666666666,12.625,13.5,11.5,13.5,12.5,10.75,13.4,11.666666666666666,13.375,14.5,12.75,12.333333333333334,9.5,12.0,sevilla
José Gayà,67178177.0,6.0,14.666666666666666,5.0,14.5,16.0,15.0,15.5,15.5,14.5,14.0,14.0,14.0,14.8,13.666666666666666,14.5,15.333333333333334,15.5,15.666666666666666,12.0,15.0,vale
Sheldon Peltier,2000187635.0,15.0,13.333333333333334,11.0,12.25,14.75,11.833333333333334,12.375,13.75,12.25,13.5,12.5,13.375,12.5,11.5,15.25,13.5,12.75,13.166666666666666,14.5,10.75,vale
Hugo Montañana,2000034349.0,12.0,10.833333333333334,12.0,11.25,14.75,13.666666666666666,12.875,13.0,11.25,14.25,11.0,12.875,12.4,11.5,14.5,12.5,10.0,13.166666666666666,10.0,10.25,vale
Manu Sánchez,67284340.0,8.0,12.5,12.0,12.25,10.5,10.333333333333334,11.0,12.75,12.25,8.5,14.25,13.0,11.0,12.5,13.0,13.0,10.0,11.666666666666666,13.0,12.75,vallecano
Uğur Özbay,2000432893.0,14.0,12.0,10.0,11.5,9.0,10.666666666666666,9.5,14.0,11.5,7.5,11.5,11.5,11.2,11.333333333333334,12.5,13.333333333333334,9.0,10.333333333333334,14.0,12.0,vallecano
Jordi,2000513013.0,16.0,12.0,10.0,12.75,13.0,13.166666666666666,12.125,13.75,12.75,12.0,13.5,11.875,12.5,12.833333333333334,13.5,13.5,9.75,13.833333333333334,13.75,12.75,vallecano
Andrejs Ciganiks,37075484.0,9.0,11.333333333333334,10.0,11.5,12.0,11.333333333333334,11.75,11.25,11.5,11.0,12.0,11.0,11.4,11.333333333333334,13.0,11.166666666666666,10.5,11.666666666666666,12.5,12.0,vigo
Aarón Martín,67196209.0,9.0,14.5,7.0,14.25,12.5,13.333333333333334,13.5,14.25,14.25,12.0,15.25,12.25,13.6,13.833333333333334,13.0,14.666666666666666,15.5,13.166666666666666,10.25,15.75,vigo
Alfonso Pedraza,67212046.0,11.0,13.166666666666666,12.0,12.0,12.75,14.0,11.875,13.5,12.0,12.5,13.5,13.5,13.2,12.0,13.125,14.166666666666666,13.75,11.666666666666666,11.5,11.5,villareal
Eric Kahl,93142833.0,13.0,11.666666666666666,7.0,13.0,13.25,12.333333333333334,12.875,12.5,13.0,12.75,13.25,13.0,11.8,12.666666666666666,14.25,12.666666666666666,12.5,13.333333333333334,13.0,12.0,zaragoza
Alejandro Balde,67296654.0,8.0,11.5,10.0,10.0,12.75,14.0,11.875,12.0,10.0,14.5,10.5,12.25,12.4,10.333333333333334,14.875,12.833333333333334,11.75,11.666666666666666,12.5,10.0,zaragoza
