Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Tackling,Team
Álex Remiro,67183918.0,16.0,11.333333333333334,2.0,13.5,13.0,10.666666666666666,11.25,13.0,13.5,8.0,13.0,10.75,10.6,10.0,11.75,13.0,7.5,14.0,11.5,7.0,rsana
Kim Christian Høyenhall,2000182998.0,16.0,10.0,1.0,13.5,11.0,9.333333333333334,9.75,9.5,13.5,7.5,13.0,8.75,8.8,9.666666666666666,12.25,11.0,6.5,12.0,12.0,6.5,rsana
Arijanet Murić,28108492.0,18.0,11.666666666666666,4.0,12.0,11.5,9.666666666666666,9.875,11.0,12.0,7.25,12.5,14.625,10.2,9.0,12.875,11.666666666666666,8.25,12.5,12.0,8.5,sevilla
Gautier Larsonneur,85133818.0,12.5,13.0,1.5,13.75,12.25,12.5,9.625,12.0,13.75,10.5,14.25,10.625,12.3,9.833333333333334,12.75,13.0,7.75,12.166666666666666,12.75,8.25,vale
Predrag Rajković,62076152.0,14.0,13.5,2.5,13.25,9.5,10.0,7.625,12.25,13.25,7.5,12.25,12.125,11.2,10.5,10.75,13.0,9.0,9.5,13.25,8.75,vale
Pedro Javier López,2000202554.0,17.0,10.166666666666666,1.5,11.5,8.75,11.0,8.75,12.5,11.5,8.5,13.5,10.5,10.0,8.5,12.125,12.833333333333334,7.25,11.0,10.0,7.0,vallecano
Alex Hernando,2000197164.0,12.0,11.166666666666666,1.5,10.0,2.25,8.333333333333334,5.125,13.5,10.0,3.5,11.5,11.5,9.6,7.5,10.625,12.5,6.25,6.333333333333333,9.0,5.5,vallecano
Rubén Blanco,67156610.0,14.0,13.0,1.5,15.75,10.5,11.166666666666666,10.75,12.75,15.75,5.0,14.25,11.5,11.5,11.166666666666666,11.5,13.5,9.25,13.0,10.75,8.5,vigo
Sergio Rico,67171745.0,13.5,12.333333333333334,5.5,11.5,7.75,12.166666666666666,7.75,13.75,11.5,4.75,13.0,9.75,11.9,8.333333333333334,8.0,13.833333333333334,9.25,9.833333333333334,9.0,8.0,vigo
Carles,2000192884.0,14.5,9.0,1.0,10.5,7.75,9.833333333333334,8.25,13.0,10.5,6.0,10.25,11.875,9.1,7.666666666666667,11.5,12.333333333333334,5.5,10.333333333333334,12.0,5.25,villareal
Emrah Ağın,2000244749.0,14.0,15.666666666666666,3.0,13.75,8.0,9.166666666666666,7.75,15.0,13.75,4.0,15.25,11.625,12.2,10.0,11.75,14.5,8.0,9.5,11.75,8.75,villareal
José Vicente Muñoz,2000509912.0,10.5,14.333333333333334,3.5,10.5,5.25,10.5,6.25,17.25,10.5,4.0,9.0,9.5,12.3,8.166666666666666,13.0,15.833333333333334,5.75,7.5,9.5,5.5,villareal
Pablo,2000193992.0,16.0,10.666666666666666,1.0,10.5,7.5,10.0,7.25,14.5,10.5,5.0,10.5,11.0,10.0,8.0,14.0,13.666666666666666,5.5,9.333333333333334,12.0,4.5,zaragoza
Martín Merino,2000201919.0,15.5,9.5,1.5,8.0,3.75,9.666666666666666,4.875,10.0,8.0,3.5,10.5,9.25,9.4,6.5,10.125,10.166666666666666,4.25,5.833333333333333,10.0,4.5,zaragoza
