Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Tackling,Team
Thomas Lemar,85093001.0,6.0,13.666666666666666,6.0,12.0,17.0,14.0,16.25,13.0,12.0,16.0,13.5,12.25,14.0,10.333333333333334,14.0,13.0,14.0,16.333333333333332,10.0,10.5,amadrd
Marcos Llorente,67196198.0,10.0,13.5,11.0,14.0,13.5,14.0,13.375,15.0,14.0,11.75,14.5,14.5,13.8,13.833333333333334,11.25,14.5,12.5,14.5,13.25,14.25,amadrd
Alexander Villarreal,2000499325.0,8.0,12.166666666666666,6.0,8.0,14.0,13.0,12.375,14.0,8.0,13.75,8.5,11.75,13.0,8.166666666666666,15.75,12.833333333333334,11.5,13.166666666666666,14.25,7.25,amadrd
Vítor Ferreira,83174762.0,4.0,16.333333333333332,8.0,15.5,16.5,15.0,15.0,15.5,15.5,16.0,15.5,14.0,15.6,14.333333333333334,15.75,15.666666666666666,16.5,16.666666666666668,13.5,14.0,barc
Jonay Morán,2000194461.0,9.0,15.0,13.0,13.0,16.0,14.666666666666666,14.25,14.0,13.0,14.0,12.5,12.75,14.8,13.666666666666666,15.25,14.333333333333334,15.5,15.0,14.0,11.5,barc
Diego Laínez,51063318.0,5.0,14.0,7.0,11.5,15.0,14.666666666666666,14.75,12.5,11.5,16.5,15.0,13.5,14.2,9.333333333333334,16.25,13.333333333333334,16.0,15.0,13.0,11.0,barc
Ilaix Moriba,67279753.0,15.0,14.666666666666666,12.0,13.5,17.0,16.333333333333332,14.25,14.0,13.5,16.5,12.75,13.75,15.6,12.833333333333334,15.75,14.333333333333334,13.5,15.666666666666666,14.5,13.0,barc
Phil Foden,28108494.0,6.0,15.666666666666666,10.0,12.5,17.5,16.0,15.5,15.0,12.5,17.0,15.5,12.25,16.0,11.666666666666666,16.5,15.0,16.5,16.333333333333332,13.5,12.0,barc
Harry Kane,28049320.0,11.0,17.333333333333332,13.0,15.0,15.5,15.666666666666666,17.0,16.5,15.0,13.0,16.5,16.0,16.4,13.333333333333334,9.75,16.666666666666668,17.5,17.333333333333332,11.0,15.0,barc
Gabriel Jesus,19220266.0,9.0,14.0,13.0,11.5,16.0,14.333333333333334,14.25,13.5,11.5,15.5,14.5,13.5,14.2,10.0,14.75,13.666666666666666,15.5,15.666666666666666,12.5,11.0,barc
Dejan Kulusevski,43295814.0,13.0,16.0,9.0,13.0,16.5,16.333333333333332,16.0,14.5,13.0,16.5,14.5,14.0,16.0,11.333333333333334,15.5,15.333333333333334,15.0,16.333333333333332,15.0,12.0,barc
Rayan Cherki,49056279.0,9.0,13.666666666666666,9.0,13.0,17.0,14.333333333333334,15.5,13.0,13.0,17.5,14.0,10.0,14.2,10.666666666666666,15.5,13.0,16.0,16.0,15.5,10.5,barc
Gennady Korshunov,2000238109.0,13.0,10.833333333333334,14.0,13.0,15.75,13.333333333333334,13.75,10.25,13.0,14.5,12.25,11.875,12.0,11.333333333333334,15.375,11.0,17.0,15.333333333333334,16.0,11.25,barc
Mikel Garai,2000438623.0,12.0,13.333333333333334,12.0,11.75,17.0,15.5,14.625,13.5,11.75,16.5,13.0,10.625,13.9,11.0,14.25,14.666666666666666,16.75,15.833333333333334,15.0,11.25,bilbao
Fran Alonso,2000570282.0,13.0,11.833333333333334,14.0,10.25,14.5,11.833333333333334,13.75,12.0,10.25,14.5,12.0,12.75,12.1,8.833333333333334,15.5,11.5,12.5,15.0,12.0,9.5,bilbao
Oihan Sancet,67260204.0,15.0,14.0,12.0,14.0,14.5,15.0,13.0,13.0,14.0,13.0,13.75,11.75,14.6,12.5,14.0,13.333333333333334,16.0,14.666666666666666,13.0,11.5,bilbao
Aimar Oroz,67276375.0,5.0,12.166666666666666,7.0,10.5,16.0,14.333333333333334,13.375,13.5,10.5,15.75,12.0,10.0,13.8,9.833333333333334,12.5,12.5,10.5,14.166666666666666,10.75,8.25,bilbao
Jon Magunazelaia,2000438619.0,8.0,15.333333333333334,9.0,10.25,14.25,13.666666666666666,12.5,15.0,10.25,13.0,11.25,11.625,14.5,8.833333333333334,13.375,14.833333333333334,14.5,14.166666666666666,11.5,10.75,bilbao
Toni Dorado,2000197158.0,8.0,14.0,11.0,13.75,14.5,14.833333333333334,13.875,13.75,13.75,14.5,12.75,12.75,14.3,12.166666666666666,12.0,14.166666666666666,15.75,16.166666666666668,13.0,11.75,cadiz
Mateusz Bogusz,96129140.0,7.0,14.0,8.0,13.25,14.0,13.833333333333334,13.875,13.25,13.25,13.5,14.25,14.0,13.9,11.5,13.75,13.5,15.75,14.833333333333334,13.5,13.25,cadiz
Gerardo Gallardo,2000440602.0,5.0,10.166666666666666,8.0,8.5,14.0,12.166666666666666,12.375,9.0,8.5,14.75,11.0,10.125,10.9,7.666666666666667,15.375,10.166666666666666,12.5,13.666666666666666,8.5,9.5,cadiz
Tiago Geralnik,14224252.0,13.0,9.333333333333334,9.0,10.5,14.75,12.333333333333334,13.125,12.5,10.5,14.25,8.25,9.0,11.6,9.5,14.0,10.666666666666666,14.0,14.666666666666666,10.0,9.75,cadiz
Luciano Ferreyra,14227040.0,3.0,13.666666666666666,11.0,12.75,15.0,13.5,13.625,12.5,12.75,15.0,10.5,10.625,13.5,12.666666666666666,15.0,13.0,13.25,14.166666666666666,13.0,12.25,cadiz
Yesinguer Vinasco,2000415655.0,14.0,12.5,10.0,10.0,14.75,13.0,13.25,13.75,10.0,13.5,11.75,10.625,13.4,8.0,14.75,12.333333333333334,15.0,14.333333333333334,14.75,9.25,cadiz
Jose Antonio Molina,2000571459.0,13.5,13.0,6.0,9.25,11.25,15.833333333333334,10.625,13.5,9.25,14.0,10.5,10.625,14.5,8.0,14.75,13.666666666666666,14.75,12.5,11.25,7.75,cadiz
Tòfol Montiel,43459237.0,7.0,13.0,8.0,9.5,15.0,13.666666666666666,13.25,12.5,9.5,15.0,11.0,9.25,13.6,7.666666666666667,13.25,12.333333333333334,13.0,13.333333333333334,9.5,8.0,coruna
Saúl Rodríguez,2000440182.0,7.0,11.666666666666666,15.0,9.5,14.5,13.333333333333334,12.0,12.0,9.5,13.0,11.0,13.0,12.6,7.333333333333333,16.25,12.0,13.5,12.0,12.0,7.0,coruna
Joaquín Correa,14042683.0,11.0,15.0,7.0,8.0,15.5,15.666666666666666,13.0,13.5,8.0,16.0,11.5,12.25,15.2,6.666666666666667,11.5,14.333333333333334,14.5,14.0,10.0,7.0,coruna
Salva Gutiérrez,2000571656.0,6.0,14.0,7.0,11.25,13.25,12.833333333333334,12.75,12.75,11.25,10.25,9.75,12.375,13.3,9.833333333333334,11.75,13.166666666666666,12.25,14.0,11.0,10.75,coruna
Iago Salamanca,2000710728.0,13.0,13.166666666666666,8.0,8.5,15.0,15.5,11.125,13.5,8.5,15.75,11.5,10.125,14.3,8.0,12.125,13.833333333333334,14.5,12.333333333333334,9.5,7.5,coruna
Nabil Touaizi,28113829.0,14.0,11.166666666666666,11.0,10.0,16.0,14.0,12.125,12.0,10.0,15.25,10.5,8.75,12.6,9.166666666666666,14.5,12.166666666666666,12.5,12.5,13.25,8.25,coruna
Xabier Santamaría,2000202642.0,9.5,10.666666666666666,6.0,11.0,14.25,13.0,12.875,11.5,11.0,12.25,10.75,11.0,11.6,8.0,13.25,12.0,14.0,13.666666666666666,13.0,8.25,coruna
Rami Hajal,93099931.0,12.0,12.833333333333334,11.0,8.0,13.5,14.5,12.125,13.0,8.0,13.5,11.0,10.875,13.9,7.0,13.375,12.833333333333334,11.0,12.666666666666666,12.0,8.0,espanyol
Óscar Melendo,67214687.0,6.0,14.333333333333334,7.0,12.0,14.5,14.166666666666666,14.125,13.5,12.0,14.5,12.75,11.125,14.3,9.5,14.5,13.666666666666666,14.5,14.333333333333334,12.0,10.0,espanyol
David,2000441683.0,9.0,13.666666666666666,11.0,13.75,12.5,12.5,13.0,14.25,13.75,15.0,11.25,10.25,13.3,11.0,14.875,13.5,14.5,14.833333333333334,13.25,9.75,espanyol
Matías Vargas,14141967.0,5.0,14.0,6.0,14.25,15.5,13.833333333333334,15.625,12.75,14.25,15.5,13.75,13.75,14.1,10.833333333333334,14.5,12.833333333333334,15.75,15.833333333333334,11.5,10.25,espanyol
Oier Zarraga,67260201.0,7.0,13.5,14.0,12.75,13.0,13.0,12.25,13.25,12.75,12.0,12.0,14.875,13.3,11.833333333333334,13.625,13.166666666666666,12.5,13.0,12.75,12.25,espanyol
Brais Méndez,67199158.0,10.0,13.333333333333334,9.0,11.5,16.0,14.333333333333334,15.125,15.5,11.5,13.5,11.75,10.25,14.2,9.166666666666666,12.25,14.333333333333334,14.5,15.0,9.0,10.25,espanyol
Serafín,2000512562.0,15.0,9.5,8.0,10.0,14.5,13.0,13.375,11.0,10.0,14.75,11.5,10.25,11.4,10.5,17.25,10.833333333333334,12.5,14.166666666666666,14.75,9.25,granada
Félix,2000192673.0,12.0,13.833333333333334,10.0,11.75,14.75,13.333333333333334,12.75,13.25,11.75,13.0,11.75,11.375,13.8,11.833333333333334,12.875,13.0,13.5,13.833333333333334,11.0,12.25,granada
Jose Luis,2000438355.0,14.0,15.5,11.0,12.0,15.0,16.833333333333332,14.5,17.5,12.0,15.5,12.0,12.0,16.3,11.0,14.625,16.833333333333332,13.5,15.666666666666666,13.5,12.0,granada
Eugenio Caínzos,2000630560.0,5.0,12.333333333333334,10.0,9.25,16.75,12.833333333333334,13.75,11.75,9.25,12.75,9.25,12.5,12.9,8.166666666666666,14.5,11.5,11.25,15.333333333333334,12.5,8.75,granada
Moussa Djenepo,6601602.0,8.0,9.833333333333334,7.0,10.0,13.25,10.666666666666666,13.0,12.25,10.0,12.5,11.75,12.375,10.8,8.666666666666666,15.0,10.666666666666666,12.0,12.666666666666666,13.75,8.75,granada
Jesse Lingard,28047560.0,5.0,13.666666666666666,3.0,9.0,14.0,13.166666666666666,11.375,14.75,9.0,12.5,12.0,14.0,13.3,7.166666666666667,9.875,14.5,13.75,11.833333333333334,7.25,8.5,granada
Edimilson Fernandes,98030084.0,14.5,11.5,8.0,11.0,14.0,12.5,12.375,12.0,11.0,12.75,11.5,10.25,12.1,11.166666666666666,11.0,11.833333333333334,11.5,12.833333333333334,11.75,11.25,granada
Migue Ortiz,2000630559.0,8.0,13.666666666666666,8.0,10.5,15.0,13.666666666666666,12.25,12.5,10.5,13.5,11.5,11.5,13.6,9.0,14.5,13.0,12.5,13.666666666666666,14.0,10.0,granada
José,2000570829.0,7.0,13.833333333333334,8.0,11.0,17.0,15.666666666666666,12.625,13.5,11.0,15.0,11.5,11.375,14.8,10.333333333333334,13.625,13.833333333333334,12.5,15.333333333333334,11.0,9.75,laspalmas
Leo Díaz,2000630127.0,5.0,13.0,7.0,9.5,16.5,12.666666666666666,12.75,13.0,9.5,16.5,12.0,8.75,13.0,10.333333333333334,17.0,12.666666666666666,13.0,14.0,11.5,8.0,laspalmas
Beñat Sanz,2000439251.0,7.0,14.333333333333334,12.0,11.5,14.5,14.0,13.0,12.5,11.5,13.0,13.0,10.25,14.2,9.0,12.25,13.0,13.5,15.666666666666666,12.5,9.5,laspalmas
Anders Nygaard,2000569028.0,13.0,14.666666666666666,9.0,11.5,14.5,12.666666666666666,13.5,14.0,11.5,11.0,14.0,11.5,13.8,9.333333333333334,13.25,13.666666666666666,16.5,14.333333333333334,14.0,11.0,laspalmas
Gil Dias,55082920.0,11.0,11.666666666666666,9.0,10.75,13.0,10.833333333333334,13.75,10.25,10.75,13.5,10.25,12.0,11.1,8.666666666666666,12.625,10.833333333333334,13.5,13.5,11.25,11.25,laspalmas
Enzo Loiodice,49045906.0,5.0,14.5,6.0,14.0,14.5,13.5,13.875,14.0,14.0,13.25,15.0,10.0,13.9,13.333333333333334,12.5,14.166666666666666,14.25,15.333333333333334,12.0,13.5,laspalmas
Ifeanyi Mathew,53141633.0,7.0,13.833333333333334,11.0,13.25,15.0,12.833333333333334,13.5,14.5,13.25,13.25,13.5,12.125,13.7,11.5,12.0,13.5,12.75,14.666666666666666,11.75,12.0,leganes
Àlex Collado,67246435.0,6.0,12.333333333333334,8.0,8.5,15.0,13.5,13.625,12.75,8.5,15.5,12.5,9.75,13.5,7.833333333333333,13.375,11.833333333333334,13.25,14.166666666666666,9.75,10.0,leganes
Freddy Vargas,86061304.0,9.0,12.666666666666666,9.0,11.0,14.0,13.333333333333334,13.375,13.5,11.0,14.0,12.25,12.875,13.2,9.166666666666666,13.75,13.0,12.5,13.333333333333334,13.0,9.5,leganes
Ángel Cabello,2000438822.0,13.0,14.166666666666666,12.0,13.25,15.5,12.666666666666666,13.5,14.75,13.25,14.5,13.0,10.125,13.7,11.833333333333334,14.625,13.833333333333334,15.5,14.666666666666666,14.75,9.75,leganes
Olaus Skarsem,89051875.0,2.0,11.833333333333334,6.0,11.75,13.75,12.0,12.5,10.25,11.75,13.5,13.25,10.125,12.2,9.833333333333334,12.875,10.333333333333334,14.5,14.166666666666666,7.0,11.25,leganes
Javier Pascua,2000573866.0,7.0,10.666666666666666,7.0,10.0,14.5,11.5,11.75,12.5,10.0,11.0,8.25,9.875,11.3,7.5,14.75,11.666666666666666,12.0,13.166666666666666,13.5,7.75,leganes
Óscar Clemente,67259874.0,9.0,13.166666666666666,8.0,13.5,14.25,13.0,13.25,13.75,13.5,12.0,12.75,12.375,13.2,12.0,12.75,13.333333333333334,13.0,14.0,10.75,12.25,leganes
Rodrigo Zalazar,67271371.0,10.5,11.166666666666666,8.0,11.5,13.5,11.5,12.625,11.5,11.5,12.25,12.5,12.5,11.5,11.833333333333334,11.25,11.166666666666666,11.0,12.833333333333334,10.75,8.75,leganes
Nils Mortimer,67265795.0,10.0,10.5,11.0,10.75,12.75,13.666666666666666,12.0,9.25,10.75,14.5,12.75,9.875,11.8,8.166666666666666,14.625,10.666666666666666,15.0,13.166666666666666,12.0,9.75,leganes
Michel Vlap,215665.0,14.0,13.5,11.0,12.0,12.75,12.0,12.5,12.75,12.0,11.0,12.25,13.625,12.8,9.333333333333334,10.75,12.666666666666666,14.0,13.666666666666666,10.75,9.75,leganes
John McGinn,61043070.0,9.5,13.833333333333334,6.0,12.0,15.0,13.166666666666666,13.875,13.5,12.0,14.75,12.0,14.5,13.7,11.833333333333334,12.0,13.166666666666666,12.5,14.5,13.25,12.25,leganes
Miguel,2000192899.0,9.5,13.833333333333334,7.5,9.0,14.5,13.333333333333334,12.375,14.75,9.0,14.0,9.5,10.25,14.1,7.833333333333333,15.75,13.5,13.25,14.166666666666666,12.75,8.75,leganes
Gonzalo Maroni,14137723.0,6.0,12.5,6.0,10.75,13.0,11.666666666666666,13.25,11.25,10.75,13.5,12.0,9.875,12.1,8.166666666666666,11.875,11.5,13.5,13.666666666666666,10.75,9.75,leganes
Amarildo Gojani,2000505067.0,8.0,12.666666666666666,10.0,9.5,16.5,14.0,13.0,11.5,9.5,15.0,9.5,10.25,13.2,8.666666666666666,15.25,12.333333333333334,14.5,14.0,14.0,8.0,leganes
Gianluca Bellucci,2000508898.0,11.0,11.0,6.0,11.0,15.0,11.333333333333334,13.25,11.0,11.0,15.0,9.0,11.75,10.8,10.333333333333334,12.75,11.666666666666666,12.0,13.666666666666666,12.5,10.5,leganes
Gavi,2000049413.0,7.0,12.666666666666666,9.0,10.5,15.0,15.0,13.25,12.0,10.5,15.5,11.5,10.75,14.0,9.0,15.0,12.333333333333334,13.5,14.333333333333334,12.0,9.5,realhisp
Alfonso Miranda,2000629593.0,7.0,12.0,8.0,9.75,14.0,14.833333333333334,10.875,12.0,9.75,13.5,10.5,8.875,13.3,10.333333333333334,14.75,12.666666666666666,12.25,12.166666666666666,12.0,9.75,realhisp
Jose Carlos,2000438639.0,7.0,12.5,6.0,10.5,16.5,15.0,11.625,12.0,10.5,15.25,11.5,11.75,13.8,11.166666666666666,15.75,12.5,13.0,12.5,13.75,9.75,realhisp
Martín Martínez,2000439252.0,10.0,12.5,13.0,11.5,13.5,12.333333333333334,13.125,13.75,11.5,14.25,11.75,11.625,12.8,9.333333333333334,13.75,12.666666666666666,13.0,14.166666666666666,13.75,10.25,realhisp
Orel Mangala,18087973.0,9.5,14.166666666666666,10.5,13.5,13.5,12.333333333333334,12.375,13.25,13.5,14.5,14.0,14.5,13.1,12.833333333333334,14.0,13.5,13.25,13.833333333333334,14.25,13.25,realhisp
Txus Alba,2000048420.0,5.0,13.0,9.0,11.75,13.5,12.833333333333334,13.5,12.25,11.75,13.5,11.75,11.5,13.1,9.666666666666666,13.125,12.166666666666666,14.0,14.5,10.75,11.25,realhisp
Abel Angulo,2000438635.0,12.0,14.0,6.0,12.5,11.5,15.166666666666666,11.375,14.75,12.5,11.5,13.0,11.0,14.5,12.166666666666666,10.875,14.833333333333334,13.75,13.166666666666666,10.75,15.5,realhisp
Marc Trives,2000439546.0,13.0,12.166666666666666,12.0,12.5,10.25,11.333333333333334,10.5,11.75,12.5,10.0,12.75,12.625,11.8,10.666666666666666,11.75,11.666666666666666,16.0,11.666666666666666,11.75,11.25,realhisp
Youri Tielemans,18077264.0,7.0,16.666666666666668,10.0,15.5,17.0,16.0,16.75,15.0,15.5,15.5,15.5,13.5,16.2,14.333333333333334,13.0,15.666666666666666,16.5,18.0,12.0,15.0,rmdrd
Raheem Sterling,28054109.0,6.0,15.666666666666666,11.0,12.0,17.0,16.0,14.5,14.0,12.0,14.5,14.0,13.5,15.4,10.666666666666666,15.5,15.333333333333334,16.5,14.666666666666666,13.0,10.5,rmdrd
Jadon Sancho,28108490.0,11.0,15.333333333333334,7.0,12.25,16.5,15.333333333333334,16.0,13.0,12.25,17.0,13.5,10.5,15.2,9.833333333333334,16.25,14.0,16.0,17.0,11.5,11.25,rmdrd
Odsonne Edouard,48036880.0,14.0,11.0,13.0,11.0,14.5,11.666666666666666,13.75,11.5,11.0,14.5,14.0,12.25,11.4,9.666666666666666,12.75,11.333333333333334,15.0,14.333333333333334,14.5,12.0,rmdrd
Paweł Brzyski,2000433744.0,11.0,14.666666666666666,17.0,12.0,12.5,14.0,12.0,13.5,12.0,13.0,12.0,13.75,14.0,10.333333333333334,14.5,14.333333333333334,13.5,14.0,13.0,12.5,rsana
Scott Diaz,2000706461.0,8.0,13.333333333333334,14.0,12.5,14.0,12.333333333333334,13.5,13.5,12.5,12.0,11.5,14.25,12.4,11.0,12.75,14.0,12.5,15.0,9.5,11.5,rsana
Gaetano Oristanio,43425611.0,10.0,14.0,10.0,11.5,15.0,14.333333333333334,14.25,13.5,11.5,15.0,13.0,10.0,14.2,10.0,15.0,13.666666666666666,15.0,15.333333333333334,14.0,11.0,rsana
Ayrton Tallura,2000274550.0,8.0,15.0,9.0,10.0,18.0,14.666666666666666,14.25,13.5,10.0,18.0,10.5,14.75,15.0,9.0,13.75,13.666666666666666,13.5,16.666666666666668,11.5,10.0,rsana
John Bueno,2000419425.0,5.0,14.0,8.0,12.0,17.0,15.666666666666666,14.5,15.0,12.0,15.5,11.5,11.75,15.0,10.666666666666666,16.5,14.666666666666666,15.5,15.0,17.0,11.5,rsana
Koldo Valencia,2000663358.0,6.0,9.333333333333334,7.0,9.0,14.0,11.333333333333334,11.5,10.5,9.0,12.5,9.5,14.25,10.6,7.666666666666667,13.5,10.0,10.0,12.0,8.0,10.0,rsana
Gabriel Martinelli,19351309.0,13.0,15.0,13.0,10.5,14.5,15.333333333333334,12.75,13.5,10.5,15.0,13.0,14.25,14.8,9.0,15.25,14.666666666666666,14.0,13.666666666666666,12.0,8.5,rsana
Mikel Oyarzábal,67220143.0,11.0,15.0,12.0,13.5,16.0,15.0,15.0,14.0,13.5,15.5,14.5,14.75,15.0,13.0,14.0,14.333333333333334,15.5,16.0,14.0,13.5,rsana
Isaac Lihadji,49048366.0,6.0,14.666666666666666,9.0,11.5,14.0,13.833333333333334,12.125,13.25,11.5,14.5,12.0,10.5,14.1,10.166666666666666,15.125,13.833333333333334,13.75,12.833333333333334,12.25,9.5,sevilla
Alvaro,2000510252.0,10.0,15.166666666666666,15.0,13.0,17.5,16.333333333333332,15.375,13.5,13.0,16.75,14.5,10.75,15.6,11.5,16.25,14.5,13.5,16.833333333333332,15.25,10.75,sevilla
Valeri Gavazov,2000215456.0,7.0,10.333333333333334,5.0,11.75,14.5,13.166666666666666,13.75,10.25,11.75,16.0,10.75,10.75,11.7,9.333333333333334,13.875,10.833333333333334,13.5,15.166666666666666,9.75,11.25,sevilla
Munir,67174735.0,7.0,13.833333333333334,8.0,11.5,15.75,14.333333333333334,14.25,12.75,11.5,13.5,12.75,11.625,14.2,8.666666666666666,12.25,13.0,14.0,14.666666666666666,11.75,9.25,sevilla
Lucas Ocampos,14031132.0,12.0,11.0,12.0,10.0,14.75,13.666666666666666,13.625,13.0,10.0,13.25,12.25,15.75,12.6,7.5,11.5,12.333333333333334,13.5,13.666666666666666,11.5,8.75,sevilla
Óliver,67169689.0,6.0,12.333333333333334,4.0,13.5,16.75,13.333333333333334,15.625,13.0,13.5,14.75,13.75,12.25,13.2,11.5,9.75,12.333333333333334,13.5,17.0,9.0,11.25,sevilla
Gonçalo Ramos,83209468.0,14.0,14.5,14.0,12.75,13.25,14.666666666666666,13.75,13.25,12.75,13.5,15.25,11.875,14.4,10.166666666666666,13.125,14.0,16.5,15.5,13.0,12.25,sevilla
Agustín,2000440745.0,10.0,14.0,9.0,10.75,12.0,11.5,11.75,13.75,10.75,10.5,11.75,12.5,12.9,9.666666666666666,15.625,13.166666666666666,14.0,12.5,13.25,10.75,sevilla
Orkun Kökçü,37061602.0,7.0,14.0,8.0,10.5,15.0,12.666666666666666,14.25,13.5,10.5,14.5,13.5,12.0,13.4,9.0,14.25,13.333333333333334,14.0,14.666666666666666,13.0,10.0,vale
Damián Ribera,2000193186.0,5.0,13.833333333333334,11.0,10.5,17.5,15.5,14.25,15.5,10.5,15.0,11.5,11.75,14.9,9.666666666666666,14.625,14.833333333333334,14.5,15.666666666666666,9.5,10.0,vale
Sérgio Mané,2000507867.0,11.0,14.333333333333334,9.0,12.0,15.0,14.0,13.5,14.5,12.0,14.5,12.5,11.75,14.4,10.333333333333334,14.75,14.0,13.5,15.0,13.5,10.0,vale
Gabriel Jesus,19220266.0,9.0,14.0,13.0,11.5,16.0,14.333333333333334,14.25,13.5,11.5,15.5,14.5,13.5,14.2,10.0,14.75,13.666666666666666,15.5,15.666666666666666,12.5,11.0,vale
Malcom,19229435.0,7.0,14.0,8.0,10.0,16.0,15.333333333333334,14.5,12.0,10.0,16.0,12.0,10.25,14.6,7.833333333333333,15.5,13.0,14.5,14.666666666666666,12.5,8.0,vale
Nico Serrano,67295206.0,13.0,13.666666666666666,11.0,7.5,15.5,13.833333333333334,12.375,13.25,7.5,15.5,10.5,9.0,13.7,7.5,15.75,13.5,13.75,13.166666666666666,12.75,11.0,vale
Adrian,2000193185.0,4.5,14.0,9.0,11.0,14.25,14.0,13.375,16.5,11.0,15.25,10.25,14.0,14.2,10.166666666666666,13.75,15.333333333333334,14.0,14.666666666666666,13.5,8.75,vale
Pierre Kunde,67211690.0,10.0,11.166666666666666,10.0,12.5,10.25,10.0,10.75,10.75,12.5,10.0,11.25,16.875,10.6,11.333333333333334,13.0,10.666666666666666,12.5,11.333333333333334,14.75,12.25,vallecano
