Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Tackling,Team
Rodrygo,19306929.0,8.0,9.666666666666666,11.0,10.0,16.75,14.0,14.375,12.5,10.0,16.25,13.25,11.0,12.0,8.5,15.25,12.0,13.5,15.0,14.5,9.25,barc
Rayan Cherki,49056279.0,9.0,13.666666666666666,9.0,13.0,17.0,14.333333333333334,15.5,13.0,13.0,17.5,14.0,10.0,14.2,10.666666666666666,15.5,13.0,16.0,16.0,15.5,10.5,barc
Franck Lacroix,2000192663.0,15.0,12.166666666666666,10.0,10.5,16.25,15.0,11.875,11.5,10.5,17.5,11.5,9.75,13.2,9.333333333333334,17.125,12.833333333333334,14.25,13.0,15.0,9.25,barc
Íñigo Herrera,2000510687.0,10.0,11.666666666666666,9.0,9.5,14.0,9.666666666666666,14.0,10.5,9.5,14.5,11.0,12.5,10.4,9.0,16.75,11.0,12.0,14.0,13.5,10.5,bilbao
Carlos Bidaurrázaga,2000573859.0,11.0,12.333333333333334,9.0,13.0,14.0,13.0,13.5,12.5,13.0,13.0,13.5,13.25,12.2,12.0,15.5,13.333333333333334,17.5,13.666666666666666,12.5,13.0,bilbao
Javier Karanka,2000193733.0,8.0,12.166666666666666,10.0,9.5,12.75,10.333333333333334,13.5,13.75,9.5,13.0,7.25,11.375,11.8,8.0,14.25,12.0,11.0,13.333333333333334,13.25,9.25,bilbao
Aimar Oroz,67276375.0,5.0,12.166666666666666,7.0,10.5,16.0,14.333333333333334,13.375,13.5,10.5,15.75,12.0,10.0,13.8,9.833333333333334,12.5,12.5,10.5,14.166666666666666,10.75,8.25,bilbao
Jon Magunazelaia,2000438619.0,8.0,15.333333333333334,9.0,10.25,14.25,13.666666666666666,12.5,15.0,10.25,13.0,11.25,11.625,14.5,8.833333333333334,13.375,14.833333333333334,14.5,14.166666666666666,11.5,10.75,bilbao
Luka Jovanović,2000604683.0,7.0,10.333333333333334,8.0,9.0,12.0,11.333333333333334,13.5,9.5,9.0,14.0,10.5,9.25,10.8,8.0,15.0,10.0,10.5,13.0,11.0,9.0,cadiz
Henry Onyekuru,18093594.0,6.0,10.833333333333334,8.0,11.0,13.75,12.333333333333334,12.25,9.25,11.0,12.0,12.25,12.375,11.6,8.0,14.75,10.0,14.5,13.333333333333334,11.75,8.5,cadiz
Tiago Geralnik,14224252.0,13.0,9.333333333333334,9.0,10.5,14.75,12.333333333333334,13.125,12.5,10.5,14.25,8.25,9.0,11.6,9.5,14.0,10.666666666666666,14.0,14.666666666666666,10.0,9.75,cadiz
Luciano Ferreyra,14227040.0,3.0,13.666666666666666,11.0,12.75,15.0,13.5,13.625,12.5,12.75,15.0,10.5,10.625,13.5,12.666666666666666,15.0,13.0,13.25,14.166666666666666,13.0,12.25,cadiz
Kepa Uriarte,67277833.0,15.0,9.333333333333334,8.0,11.0,13.75,12.0,13.875,12.0,11.0,13.25,11.25,11.25,11.2,9.5,14.25,10.666666666666666,13.0,14.0,11.5,8.75,coruna
Tòfol Montiel,43459237.0,7.0,13.0,8.0,9.5,15.0,13.666666666666666,13.25,12.5,9.5,15.0,11.0,9.25,13.6,7.666666666666667,13.25,12.333333333333334,13.0,13.333333333333334,9.5,8.0,coruna
Saúl Rodríguez,2000440182.0,7.0,11.666666666666666,15.0,9.5,14.5,13.333333333333334,12.0,12.0,9.5,13.0,11.0,13.0,12.6,7.333333333333333,16.25,12.0,13.5,12.0,12.0,7.0,coruna
Joaquín Correa,14042683.0,11.0,15.0,7.0,8.0,15.5,15.666666666666666,13.0,13.5,8.0,16.0,11.5,12.25,15.2,6.666666666666667,11.5,14.333333333333334,14.5,14.0,10.0,7.0,coruna
Nabil Touaizi,28113829.0,14.0,11.166666666666666,11.0,10.0,16.0,14.0,12.125,12.0,10.0,15.25,10.5,8.75,12.6,9.166666666666666,14.5,12.166666666666666,12.5,12.5,13.25,8.25,coruna
Nicolas Pépé,85136376.0,10.0,13.333333333333334,8.0,9.0,14.5,14.5,12.875,11.75,9.0,14.5,11.0,7.5,13.9,7.5,13.375,12.5,15.75,13.166666666666666,9.25,9.5,coruna
Tasos Chatzigiovanis,36096701.0,6.0,10.5,7.0,7.5,11.0,10.5,11.125,9.0,7.5,10.5,8.5,10.125,10.5,7.666666666666667,13.375,9.5,10.5,10.333333333333334,7.0,7.5,coruna
Matías Cavalleri,75049257.0,5.0,12.333333333333334,8.0,11.0,13.75,13.333333333333334,14.125,13.0,11.0,13.75,12.75,10.25,12.8,8.833333333333334,14.25,13.0,13.5,14.0,11.0,8.25,coruna
Ricardo,2000443686.0,15.0,10.166666666666666,7.0,9.5,10.5,13.666666666666666,10.875,10.5,9.5,12.75,10.5,11.25,11.8,8.833333333333334,15.5,11.166666666666666,11.5,11.166666666666666,12.25,7.25,coruna
Francisco Conceição,83261140.0,5.0,10.833333333333334,7.0,11.0,15.25,14.0,14.0,10.25,11.0,15.5,12.25,14.375,12.6,8.666666666666666,13.5,10.666666666666666,13.5,14.333333333333334,11.25,9.25,espanyol
Matías Vargas,14141967.0,5.0,14.0,6.0,14.25,15.5,13.833333333333334,15.625,12.75,14.25,15.5,13.75,13.75,14.1,10.833333333333334,14.5,12.833333333333334,15.75,15.833333333333334,11.5,10.25,espanyol
0,29236380.0,14.0,11.0,9.0,11.5,11.0,12.333333333333334,11.25,12.5,11.5,13.5,12.0,13.25,11.8,10.333333333333334,15.75,12.0,14.5,12.666666666666666,13.0,11.5,espanyol
Tymoteusz Puchacz,96086694.0,12.0,11.5,11.0,11.25,10.75,11.666666666666666,12.0,12.25,11.25,9.5,11.75,14.25,11.8,10.833333333333334,15.25,11.666666666666666,11.5,11.333333333333334,14.75,11.25,espanyol
Jorge De Frutos,67231100.0,6.0,12.5,7.0,9.75,11.75,12.666666666666666,12.25,12.25,9.75,12.0,12.75,12.625,12.6,8.5,13.875,12.333333333333334,14.0,12.166666666666666,10.5,10.75,espanyol
Miguel Menino,83320117.0,9.0,12.666666666666666,11.0,12.25,13.5,13.5,13.875,12.25,12.25,15.0,12.25,12.125,12.7,10.833333333333334,14.25,13.166666666666666,14.25,13.833333333333334,13.0,11.25,espanyol
Noé Blasco,2000440885.0,10.0,13.333333333333334,8.0,8.0,14.0,12.333333333333334,13.75,12.0,8.0,15.5,8.5,10.75,12.8,8.0,14.25,12.333333333333334,11.0,13.333333333333334,11.0,7.5,espanyol
José Luis Ruano,2000572819.0,10.0,9.333333333333334,12.0,9.0,13.75,12.5,11.625,10.0,9.0,14.75,8.5,10.875,10.9,10.0,15.25,10.333333333333334,9.0,12.166666666666666,11.0,5.75,espanyol
Serafín,2000512562.0,15.0,9.5,8.0,10.0,14.5,13.0,13.375,11.0,10.0,14.75,11.5,10.25,11.4,10.5,17.25,10.833333333333334,12.5,14.166666666666666,14.75,9.25,granada
Luis Suárez,76046285.0,13.0,12.333333333333334,13.0,9.5,13.0,14.0,12.25,11.5,9.5,12.5,12.25,16.0,12.8,7.833333333333333,14.75,12.666666666666666,14.0,12.333333333333334,13.5,9.0,granada
Domingo Funcasta,2000510087.0,12.0,14.166666666666666,14.0,7.5,11.5,12.833333333333334,11.25,17.0,7.5,13.75,10.0,10.625,14.1,7.333333333333333,14.125,14.833333333333334,12.25,11.166666666666666,10.5,9.0,granada
Moussa Djenepo,6601602.0,8.0,9.833333333333334,7.0,10.0,13.25,10.666666666666666,13.0,12.25,10.0,12.5,11.75,12.375,10.8,8.666666666666666,15.0,10.666666666666666,12.0,12.666666666666666,13.75,8.75,granada
Jesse Lingard,28047560.0,5.0,13.666666666666666,3.0,9.0,14.0,13.166666666666666,11.375,14.75,9.0,12.5,12.0,14.0,13.3,7.166666666666667,9.875,14.5,13.75,11.833333333333334,7.25,8.5,granada
0,2000606148.0,9.5,10.666666666666666,14.5,4.75,12.75,8.166666666666666,10.625,14.75,4.75,12.25,9.0,12.125,11.3,3.1666666666666665,15.75,9.833333333333334,11.0,10.666666666666666,11.0,4.75,granada
Migue Ortiz,2000630559.0,8.0,13.666666666666666,8.0,10.5,15.0,13.666666666666666,12.25,12.5,10.5,13.5,11.5,11.5,13.6,9.0,14.5,13.0,12.5,13.666666666666666,14.0,10.0,granada
Carlos Hernandez,2000511264.0,8.0,14.666666666666666,9.0,11.5,13.5,13.333333333333334,13.5,15.5,11.5,14.5,12.0,12.75,14.0,9.5,15.75,15.0,15.0,13.333333333333334,11.5,8.5,laspalmas
Gil Dias,55082920.0,11.0,11.666666666666666,9.0,10.75,13.0,10.833333333333334,13.75,10.25,10.75,13.5,10.25,12.0,11.1,8.666666666666666,12.625,10.833333333333334,13.5,13.5,11.25,11.25,laspalmas
Isaiah Álvarez,2000630129.0,12.0,9.166666666666666,7.0,10.25,13.0,12.166666666666666,14.5,12.5,10.25,13.75,10.5,13.125,10.9,8.833333333333334,13.25,11.5,13.25,14.666666666666666,11.25,11.5,laspalmas
Enzo Loiodice,49045906.0,5.0,14.5,6.0,14.0,14.5,13.5,13.875,14.0,14.0,13.25,15.0,10.0,13.9,13.333333333333334,12.5,14.166666666666666,14.25,15.333333333333334,12.0,13.5,laspalmas
Javi Galán,67243881.0,9.0,15.0,6.0,12.75,13.25,14.166666666666666,12.625,14.25,12.75,14.0,13.0,12.875,14.3,12.5,12.75,14.833333333333334,13.25,12.833333333333334,9.5,13.25,laspalmas
Thomas Michel,2000434743.0,15.0,11.666666666666666,7.0,7.0,11.0,11.5,9.875,11.75,7.0,12.5,9.0,9.5,11.3,7.166666666666667,13.875,12.166666666666666,10.75,9.5,10.75,9.0,laspalmas
Adailson,2000664048.0,3.0,10.333333333333334,7.0,6.75,12.25,11.5,12.75,10.25,6.75,13.25,7.25,10.25,10.9,6.833333333333333,14.75,10.5,11.75,13.666666666666666,11.0,8.75,laspalmas
Che Nunnely,37055838.0,6.0,10.5,9.0,8.25,14.0,12.166666666666666,12.25,11.0,8.25,13.5,11.0,11.375,11.3,7.166666666666667,15.75,11.166666666666666,12.0,12.333333333333334,11.75,8.5,leganes
Àlex Collado,67246435.0,6.0,12.333333333333334,8.0,8.5,15.0,13.5,13.625,12.75,8.5,15.5,12.5,9.75,13.5,7.833333333333333,13.375,11.833333333333334,13.25,14.166666666666666,9.75,10.0,leganes
Freddy Vargas,86061304.0,9.0,12.666666666666666,9.0,11.0,14.0,13.333333333333334,13.375,13.5,11.0,14.0,12.25,12.875,13.2,9.166666666666666,13.75,13.0,12.5,13.333333333333334,13.0,9.5,leganes
Olaus Skarsem,89051875.0,2.0,11.833333333333334,6.0,11.75,13.75,12.0,12.5,10.25,11.75,13.5,13.25,10.125,12.2,9.833333333333334,12.875,10.333333333333334,14.5,14.166666666666666,7.0,11.25,leganes
Javier Pascua,2000573866.0,7.0,10.666666666666666,7.0,10.0,14.5,11.5,11.75,12.5,10.0,11.0,8.25,9.875,11.3,7.5,14.75,11.666666666666666,12.0,13.166666666666666,13.5,7.75,leganes
Óscar Clemente,67259874.0,9.0,13.166666666666666,8.0,13.5,14.25,13.0,13.25,13.75,13.5,12.0,12.75,12.375,13.2,12.0,12.75,13.333333333333334,13.0,14.0,10.75,12.25,leganes
Nils Mortimer,67265795.0,10.0,10.5,11.0,10.75,12.75,13.666666666666666,12.0,9.25,10.75,14.5,12.75,9.875,11.8,8.166666666666666,14.625,10.666666666666666,15.0,13.166666666666666,12.0,9.75,leganes
Michel Vlap,215665.0,14.0,13.5,11.0,12.0,12.75,12.0,12.5,12.75,12.0,11.0,12.25,13.625,12.8,9.333333333333334,10.75,12.666666666666666,14.0,13.666666666666666,10.75,9.75,leganes
Gonzalo Maroni,14137723.0,6.0,12.5,6.0,10.75,13.0,11.666666666666666,13.25,11.25,10.75,13.5,12.0,9.875,12.1,8.166666666666666,11.875,11.5,13.5,13.666666666666666,10.75,9.75,leganes
Pablo Pérez,2000014927.0,10.0,14.333333333333334,6.0,10.25,12.25,13.833333333333334,10.625,13.25,10.25,13.0,11.5,10.625,13.9,9.833333333333334,14.25,13.833333333333334,11.75,10.5,12.5,8.25,realhisp
Gavi,2000049413.0,7.0,12.666666666666666,9.0,10.5,15.0,15.0,13.25,12.0,10.5,15.5,11.5,10.75,14.0,9.0,15.0,12.333333333333334,13.5,14.333333333333334,12.0,9.5,realhisp
Alexis,2000438631.0,9.0,12.333333333333334,9.0,10.25,14.0,11.833333333333334,13.625,10.75,10.25,15.5,10.25,9.5,12.1,9.0,16.125,11.166666666666666,15.0,13.666666666666666,12.75,10.25,realhisp
Jose Carlos,2000438639.0,7.0,12.5,6.0,10.5,16.5,15.0,11.625,12.0,10.5,15.25,11.5,11.75,13.8,11.166666666666666,15.75,12.5,13.0,12.5,13.75,9.75,realhisp
Martín Martínez,2000439252.0,10.0,12.5,13.0,11.5,13.5,12.333333333333334,13.125,13.75,11.5,14.25,11.75,11.625,12.8,9.333333333333334,13.75,12.666666666666666,13.0,14.166666666666666,13.75,10.25,realhisp
Txus Alba,2000048420.0,5.0,13.0,9.0,11.75,13.5,12.833333333333334,13.5,12.25,11.75,13.5,11.75,11.5,13.1,9.666666666666666,13.125,12.166666666666666,14.0,14.5,10.75,11.25,realhisp
Eiður Gauti Sigurpálsson,2000355767.0,15.5,6.333333333333333,9.0,3.75,15.0,1.3333333333333333,9.375,4.0,3.75,15.0,0.0,10.375,4.6,2.5,12.75,2.6666666666666665,0.0,9.0,15.5,2.5,realhisp
Juan Martín Sancho,2000377686.0,10.0,12.333333333333334,14.0,10.5,17.0,13.333333333333334,15.75,12.5,10.5,16.5,12.5,12.5,12.8,10.666666666666666,16.5,12.666666666666666,14.5,16.666666666666668,13.5,10.5,rmdrd
Raheem Sterling,28054109.0,6.0,15.666666666666666,11.0,12.0,17.0,16.0,14.5,14.0,12.0,14.5,14.0,13.5,15.4,10.666666666666666,15.5,15.333333333333334,16.5,14.666666666666666,13.0,10.5,rmdrd
Jadon Sancho,28108490.0,11.0,15.333333333333334,7.0,12.25,16.5,15.333333333333334,16.0,13.0,12.25,17.0,13.5,10.5,15.2,9.833333333333334,16.25,14.0,16.0,17.0,11.5,11.25,rmdrd
Vinícius Júnior,19302146.0,7.0,13.166666666666666,9.0,10.75,14.5,14.5,13.75,13.0,10.75,17.0,13.0,15.5,13.7,8.833333333333334,15.625,13.5,14.0,14.0,12.5,8.0,rmdrd
Odsonne Edouard,48036880.0,14.0,11.0,13.0,11.0,14.5,11.666666666666666,13.75,11.5,11.0,14.5,14.0,12.25,11.4,9.666666666666666,12.75,11.333333333333334,15.0,14.333333333333334,14.5,12.0,rmdrd
Kylian Mbappé,85139014.0,7.0,15.333333333333334,9.0,12.5,17.0,18.0,16.0,14.0,12.5,18.0,17.0,11.25,16.2,10.0,18.25,15.666666666666666,19.5,16.333333333333332,13.5,10.5,rmdrd
Roberto Bonilla,2000569765.0,20.0,14.666666666666666,11.0,8.75,14.5,15.5,12.375,16.0,8.75,16.75,12.0,13.125,15.1,8.666666666666666,15.75,15.666666666666666,13.25,13.5,15.0,9.75,rmdrd
Pablo,2000572050.0,10.0,12.0,10.0,10.0,14.5,13.0,12.25,11.5,10.0,15.0,11.5,8.75,12.4,9.666666666666666,16.25,12.0,14.0,13.0,14.5,10.5,rsana
Matthias Hasa,2000568032.0,11.0,12.0,9.0,8.5,15.5,12.666666666666666,13.5,12.0,8.5,16.5,10.5,11.25,12.4,7.333333333333333,14.75,12.0,10.5,15.0,13.0,9.0,rsana
Koldo Valencia,2000663358.0,6.0,9.333333333333334,7.0,9.0,14.0,11.333333333333334,11.5,10.5,9.0,12.5,9.5,14.25,10.6,7.666666666666667,13.5,10.0,10.0,12.0,8.0,10.0,rsana
Gabriel Martinelli,19351309.0,13.0,15.0,13.0,10.5,14.5,15.333333333333334,12.75,13.5,10.5,15.0,13.0,14.25,14.8,9.0,15.25,14.666666666666666,14.0,13.666666666666666,12.0,8.5,rsana
Adam Hlozek,31041522.0,14.0,10.333333333333334,10.0,10.0,13.5,14.333333333333334,12.0,10.5,10.0,13.0,13.5,11.75,12.2,9.333333333333334,15.5,11.333333333333334,13.5,13.0,14.5,10.5,rsana
Mikel Oyarzábal,67220143.0,11.0,15.0,12.0,13.5,16.0,15.0,15.0,14.0,13.5,15.5,14.5,14.75,15.0,13.0,14.0,14.333333333333334,15.5,16.0,14.0,13.5,rsana
Raphinha,19242277.0,6.0,12.333333333333334,9.0,11.5,16.5,14.666666666666666,14.75,12.0,11.5,15.5,13.5,14.0,13.6,10.333333333333334,13.75,12.333333333333334,15.0,15.333333333333334,9.0,13.0,sevilla
Munir,67174735.0,7.0,13.833333333333334,8.0,11.5,15.75,14.333333333333334,14.25,12.75,11.5,13.5,12.75,11.625,14.2,8.666666666666666,12.25,13.0,14.0,14.666666666666666,11.75,9.25,sevilla
Lucas Ocampos,14031132.0,12.0,11.0,12.0,10.0,14.75,13.666666666666666,13.625,13.0,10.0,13.25,12.25,15.75,12.6,7.5,11.5,12.333333333333334,13.5,13.666666666666666,11.5,8.75,sevilla
Óliver,67169689.0,6.0,12.333333333333334,4.0,13.5,16.75,13.333333333333334,15.625,13.0,13.5,14.75,13.75,12.25,13.2,11.5,9.75,12.333333333333334,13.5,17.0,9.0,11.25,sevilla
Damián Ribera,2000193186.0,5.0,13.833333333333334,11.0,10.5,17.5,15.5,14.25,15.5,10.5,15.0,11.5,11.75,14.9,9.666666666666666,14.625,14.833333333333334,14.5,15.666666666666666,9.5,10.0,vale
Sérgio Mané,2000507867.0,11.0,14.333333333333334,9.0,12.0,15.0,14.0,13.5,14.5,12.0,14.5,12.5,11.75,14.4,10.333333333333334,14.75,14.0,13.5,15.0,13.5,10.0,vale
Gabriel Jesus,19220266.0,9.0,14.0,13.0,11.5,16.0,14.333333333333334,14.25,13.5,11.5,15.5,14.5,13.5,14.2,10.0,14.75,13.666666666666666,15.5,15.666666666666666,12.5,11.0,vale
Malcom,19229435.0,7.0,14.0,8.0,10.0,16.0,15.333333333333334,14.5,12.0,10.0,16.0,12.0,10.25,14.6,7.833333333333333,15.5,13.0,14.5,14.666666666666666,12.5,8.0,vale
Nico Serrano,67295206.0,13.0,13.666666666666666,11.0,7.5,15.5,13.833333333333334,12.375,13.25,7.5,15.5,10.5,9.0,13.7,7.5,15.75,13.5,13.75,13.166666666666666,12.75,11.0,vale
Hugo Montañana,2000034349.0,12.0,10.833333333333334,12.0,11.25,14.75,13.666666666666666,12.875,13.0,11.25,14.25,11.0,12.875,12.4,11.5,14.5,12.5,10.0,13.166666666666666,10.0,10.25,vale
Adrian,2000193185.0,4.5,14.0,9.0,11.0,14.25,14.0,13.375,16.5,11.0,15.25,10.25,14.0,14.2,10.166666666666666,13.75,15.333333333333334,14.0,14.666666666666666,13.5,8.75,vale
Bart Ramselaar,37045888.0,11.0,13.5,10.0,10.0,14.75,14.0,12.625,12.0,10.0,14.5,13.5,11.75,13.4,9.666666666666666,13.625,13.166666666666666,13.75,13.333333333333334,11.0,10.75,vallecano
Yann Karamoh,85144982.0,13.0,10.166666666666666,9.0,11.5,13.25,10.0,13.5,9.75,11.5,13.0,10.75,8.875,10.4,8.5,14.0,9.333333333333334,12.5,13.333333333333334,11.75,8.25,vallecano
Mama Baldé,55070279.0,9.0,12.666666666666666,8.0,8.0,11.5,11.833333333333334,9.875,10.75,8.0,11.5,8.5,12.0,12.1,8.166666666666666,13.125,11.5,11.75,10.166666666666666,10.75,9.0,vallecano
Juan Artola,67260216.0,7.0,12.5,8.0,11.25,11.75,13.333333333333334,11.25,11.75,11.25,12.0,11.25,9.625,12.8,10.5,11.625,12.333333333333334,14.0,11.5,8.5,12.75,vallecano
José Alberto Nieto,2000197171.0,8.0,12.833333333333334,7.0,10.5,14.75,15.666666666666666,10.875,14.5,10.5,15.5,11.5,11.0,14.2,9.666666666666666,13.125,14.5,14.25,12.333333333333334,11.0,9.75,vallecano
Andrejs Ciganiks,37075484.0,9.0,11.333333333333334,10.0,11.5,12.0,11.333333333333334,11.75,11.25,11.5,11.0,12.0,11.0,11.4,11.333333333333334,13.0,11.166666666666666,10.5,11.666666666666666,12.5,12.0,vigo
Rodrigo Gogna,2000273938.0,14.0,16.833333333333332,10.0,11.5,17.75,16.0,13.625,17.0,11.5,16.5,12.5,12.0,16.4,11.333333333333334,12.625,16.833333333333332,16.25,15.333333333333334,12.5,10.75,vigo
Octavian Popescu,57175903.0,11.0,14.0,8.0,14.25,14.0,13.5,15.5,13.25,14.25,14.0,13.25,10.25,13.7,12.666666666666666,13.625,13.5,14.5,15.833333333333334,11.25,11.75,vigo
Yago Freitas,2000570843.0,6.0,13.0,8.0,11.5,13.5,14.666666666666666,13.75,12.5,11.5,16.5,12.5,11.25,13.6,9.333333333333334,16.0,13.333333333333334,16.0,15.0,13.0,9.5,vigo
Christian Kouamé,43201838.0,13.0,14.333333333333334,11.0,9.5,13.0,14.5,11.375,13.25,9.5,13.5,14.5,12.25,14.3,7.833333333333333,15.375,13.833333333333334,15.75,12.833333333333334,12.25,10.0,vigo
Luis Garai,2000681737.0,11.0,9.0,7.0,6.5,12.5,10.333333333333334,11.5,10.5,6.5,13.5,7.5,12.75,9.8,6.333333333333333,16.75,10.0,11.0,11.0,12.0,8.5,vigo
Dawid Kownacki,96059679.0,13.0,12.833333333333334,12.0,9.75,12.0,12.333333333333334,12.0,13.25,9.75,11.0,13.0,14.625,12.7,8.833333333333334,13.875,12.833333333333334,14.0,12.666666666666666,12.75,10.75,vigo
Reiss Nelson,28107919.0,6.0,10.5,5.0,9.5,14.5,13.0,12.125,11.0,9.5,14.75,10.5,12.0,12.0,8.833333333333334,14.5,10.833333333333334,11.5,12.5,10.75,8.75,vigo
John Córdoba,2000416582.0,17.0,14.166666666666666,8.0,9.0,15.5,13.666666666666666,11.875,15.0,9.0,15.25,10.0,12.5,14.2,9.166666666666666,15.0,14.166666666666666,11.5,12.833333333333334,15.25,10.75,villareal
Samuel Chukwueze,67269484.0,6.0,12.666666666666666,13.0,12.25,17.5,14.0,16.25,12.0,12.25,18.0,13.0,12.75,13.4,11.166666666666666,15.5,12.333333333333334,13.5,16.666666666666668,12.0,11.5,villareal
Javi Ontiveros,67211745.0,4.0,13.0,6.0,11.5,15.5,13.333333333333334,15.5,11.5,11.5,16.0,14.0,11.0,13.4,10.666666666666666,15.25,11.666666666666666,14.5,15.333333333333334,11.0,11.5,villareal
Alfonso Pedraza,67212046.0,11.0,13.166666666666666,12.0,12.0,12.75,14.0,11.875,13.5,12.0,12.5,13.5,13.5,13.2,12.0,13.125,14.166666666666666,13.75,11.666666666666666,11.5,11.5,villareal
Francisco Conceição,83261140.0,5.0,10.833333333333334,7.0,11.0,15.25,14.0,14.0,10.25,11.0,15.5,12.25,14.375,12.6,8.666666666666666,13.5,10.666666666666666,13.5,14.333333333333334,11.25,9.25,villareal
Ismaïla Sarr,48042766.0,8.0,11.0,7.0,10.0,13.0,13.0,12.5,10.5,10.0,13.0,12.0,12.75,11.8,9.0,15.0,11.333333333333334,13.0,12.666666666666666,13.0,8.25,zaragoza
