Player,UID,Aerial,Awareness,Clearing,Closing,Control,Creativity,Crossing,Decision,Defensive,Dribbling,Focus,Endeavour,Intelligence,Marking,Mobility,Movement,Off The Ball,Passing,Physical,Tackling,Team
Enock Kwateng,85134692.0,11.0,10.833333333333334,10.0,11.75,10.25,12.333333333333334,11.625,12.0,11.75,10.25,12.5,13.375,11.6,11.833333333333334,12.0,11.833333333333334,10.5,11.166666666666666,11.0,11.75,coruna
César Ramírez,2000194011.0,9.0,14.0,10.0,12.0,12.5,13.333333333333334,11.25,16.5,12.0,11.75,12.5,11.375,13.0,12.0,12.0,16.666666666666668,9.75,12.666666666666666,13.25,12.0,espanyol
Lucas Forsberg,93141098.0,15.0,12.0,6.0,11.5,10.5,10.166666666666666,10.5,11.75,11.5,8.5,12.25,11.0,10.7,11.666666666666666,14.375,12.166666666666666,11.0,11.166666666666666,11.25,11.0,espanyol
Ismael Casas,67271373.0,7.0,11.333333333333334,10.0,13.0,11.75,12.0,13.125,13.5,13.0,11.75,13.75,14.0,11.6,13.0,14.5,13.0,12.0,13.0,11.0,12.5,granada
Iván Martínez,2000510865.0,11.0,11.166666666666666,10.0,11.5,10.25,10.666666666666666,12.25,13.25,11.5,8.5,13.25,15.5,10.4,11.333333333333334,14.0,13.333333333333334,11.0,12.666666666666666,12.75,12.25,granada
Cristian Manea,57120897.0,12.0,11.5,11.0,12.75,11.0,10.333333333333334,12.75,11.75,12.75,9.0,12.75,13.5,10.8,12.833333333333334,14.0,11.666666666666666,11.0,12.333333333333334,13.5,13.25,granada
Olmo,2000512864.0,8.0,13.5,9.0,12.75,12.25,10.666666666666666,10.625,13.75,12.75,10.5,12.25,13.125,11.8,12.166666666666666,14.75,13.666666666666666,12.0,12.0,14.0,13.25,granada
Víctor Gómez,67257950.0,6.0,12.333333333333334,6.0,11.5,10.0,12.0,11.375,13.0,11.5,11.25,12.0,9.75,12.2,11.666666666666666,13.625,12.666666666666666,12.75,11.333333333333334,11.0,11.5,leganes
Ryan Johansson,90086790.0,11.0,13.333333333333334,8.0,12.75,12.25,12.0,12.25,12.5,12.75,11.75,12.75,12.0,12.4,12.5,12.25,13.0,11.75,13.0,13.0,12.75,leganes
Patric,67100019.0,10.0,16.5,13.0,13.25,13.0,14.0,11.5,13.75,13.25,10.5,13.25,16.75,14.6,13.5,8.5,15.333333333333334,14.0,12.5,10.75,14.25,leganes
Sergi Rosanas,67265793.0,6.0,12.0,9.0,12.5,11.5,11.833333333333334,11.75,12.25,12.5,11.0,11.75,13.25,11.7,11.666666666666666,14.125,12.5,11.0,11.5,11.75,12.5,leganes
Jose Carlos,2000438639.0,7.0,12.5,6.0,10.5,16.5,15.0,11.625,12.0,10.5,15.25,11.5,11.75,13.8,11.166666666666666,15.75,12.5,13.0,12.5,13.75,9.75,realhisp
Pedro Porro,67268221.0,7.0,13.666666666666666,10.0,12.0,16.0,15.666666666666666,13.75,13.5,12.0,15.5,12.0,13.5,14.6,11.333333333333334,16.0,14.0,15.0,13.666666666666666,14.0,12.5,rmdrd
Takehiro Tomiyasu,45095490.0,14.0,14.333333333333334,13.0,13.5,13.5,14.333333333333334,12.5,14.0,13.5,12.5,14.0,14.25,14.2,13.666666666666666,15.25,14.333333333333334,12.5,13.333333333333334,14.0,14.0,rmdrd
Zinho Vanheusden,18091405.0,16.0,13.333333333333334,14.0,15.5,11.5,13.666666666666666,12.5,13.0,15.5,10.5,15.0,13.0,13.6,16.0,13.25,13.0,12.0,13.666666666666666,13.5,13.0,rmdrd
Éder Militão,19273276.0,15.0,14.0,13.0,14.0,13.0,14.333333333333334,12.5,13.5,14.0,12.0,14.5,14.5,13.6,14.666666666666666,15.5,14.666666666666666,13.0,13.333333333333334,15.0,14.0,rmdrd
Ciprian Trandafir,2000189363.0,12.0,11.166666666666666,7.0,14.75,13.5,11.5,13.5,13.5,14.75,13.0,14.0,13.875,11.7,12.5,15.0,12.166666666666666,14.0,14.666666666666666,12.75,13.5,rmdrd
Isaac Guerra,2000439269.0,12.0,13.5,9.0,13.75,15.0,13.333333333333334,13.375,14.5,13.75,13.25,13.5,12.125,13.2,13.833333333333334,13.5,14.5,11.0,14.833333333333334,13.75,14.25,rmdrd
Piotr Jabłoński,2000623979.0,3.0,12.666666666666666,9.0,12.0,12.0,10.666666666666666,11.5,15.0,12.0,12.0,12.5,12.75,11.4,12.333333333333334,15.0,14.333333333333334,11.0,12.0,11.5,11.5,rsana
Brandon Williams,28115834.0,12.0,10.666666666666666,9.0,12.0,12.5,12.333333333333334,12.5,12.5,12.0,13.0,12.5,16.0,11.2,12.0,14.75,12.666666666666666,13.0,12.666666666666666,13.0,12.5,rsana
José María Noguera,2000438352.0,14.0,12.333333333333334,13.0,14.0,15.0,13.666666666666666,12.5,14.0,14.0,12.0,13.0,15.0,12.8,13.666666666666666,15.0,14.0,9.5,14.0,15.0,13.0,sevilla
0,29126231.0,5.0,12.166666666666666,9.0,11.75,13.25,12.666666666666666,12.375,13.0,11.75,12.25,12.5,13.625,12.4,11.833333333333334,13.5,12.833333333333334,11.5,12.166666666666666,11.5,11.75,sevilla
0,28100123.0,13.0,10.833333333333334,9.0,11.5,12.0,12.333333333333334,11.75,14.0,11.5,11.5,13.0,15.75,11.5,11.666666666666666,15.5,13.333333333333334,11.0,11.666666666666666,13.5,16.0,vale
Morten Thorsby,53098756.0,13.5,14.333333333333334,14.5,14.25,11.0,11.333333333333334,12.125,15.0,14.25,9.0,13.75,15.625,13.0,14.0,13.375,14.0,13.5,12.666666666666666,13.75,13.5,vale
Josema,2000439264.0,15.0,12.666666666666666,8.0,11.5,9.0,10.333333333333334,9.0,15.5,11.5,7.5,12.0,13.5,11.2,12.0,13.75,14.666666666666666,9.5,9.666666666666666,14.0,12.5,vale
Andrejs Ciganiks,37075484.0,9.0,11.333333333333334,10.0,11.5,12.0,11.333333333333334,11.75,11.25,11.5,11.0,12.0,11.0,11.4,11.333333333333334,13.0,11.166666666666666,10.5,11.666666666666666,12.5,12.0,vigo
Junior Esparragoza,2000179937.0,13.0,11.833333333333334,9.0,11.5,6.75,12.666666666666666,7.125,12.0,11.5,7.0,12.0,12.5,11.6,12.333333333333334,12.625,13.166666666666666,8.75,8.0,13.0,10.5,vigo
Odilon Kossounou,93127195.0,17.0,13.166666666666666,13.0,14.75,10.75,12.333333333333334,10.375,12.25,14.75,7.5,15.25,11.0,12.2,14.166666666666666,14.0,13.333333333333334,14.0,11.666666666666666,13.0,14.75,villareal
Didier,2000509916.0,10.0,12.666666666666666,15.0,12.0,14.0,13.333333333333334,13.75,13.5,12.0,10.5,13.5,14.0,12.4,12.666666666666666,15.5,14.333333333333334,13.0,14.333333333333334,15.0,14.5,villareal
Wanderson Bastos,2000410491.0,14.0,11.666666666666666,10.0,11.0,12.5,11.0,10.75,13.0,11.0,11.25,11.5,13.125,10.8,11.333333333333334,14.0,13.333333333333334,8.25,11.0,11.75,10.0,villareal
Marvin,67277459.0,7.0,10.166666666666666,5.0,8.5,12.0,11.666666666666666,11.375,9.0,8.5,13.25,10.5,9.75,11.0,6.833333333333333,14.0,9.5,9.5,11.5,10.25,8.25,zaragoza
Francisco Jesús,2000511084.0,13.0,11.333333333333334,9.0,12.5,13.0,11.833333333333334,11.5,12.75,12.5,11.5,12.75,10.25,11.3,12.0,13.125,12.833333333333334,10.0,12.5,14.75,13.0,zaragoza
